fixture_id,home,away,event_slug,event_title,event_liquidity,event_volume,market_id,question,sports_market_type,group,contract,outcome_yes,outcome_no,token_yes,token_no,market_liquidity,market_volume,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,yes_ask,yes_bid,yes_spread,yes_ask_depth_1c,yes_ask_depth_2c,no_ask,no_bid,no_spread,no_ask_depth_1c,no_ask_depth_2c
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11,Norway vs. England,5737297.964,10419854.357453004,2815441,Will Norway win on 2026-07-11?,moneyline,main_90m,Norway win,Yes,No,101609312241167873882360947921080859853145865660281247946682387335776462114544,112687692561172166673230801968915167939088054199749652872179835554451355839012,855313.678075,4888742.195743935,0.2525,0.255,0.05,0.0025,0.255,0.2525,0.0025000000000000022,58209.8894,74270.847725,0.7475,0.745,0.0025000000000000577,564919.4044,861230.797775
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11,Norway vs. England,5737297.964,10419854.357453004,2815442,Will Norway vs. England end in a draw?,moneyline,main_90m,Draw,Yes,No,69356014065023591601401540629477632179960561513202758818327214611100094905114,90644986517887987614446310604591118401084407889758384980952157984643160622775,2877562.72745,1470990.416874004,0.255,0.2575,0.05,0.0025,0.2575,0.255,0.0025000000000000022,536832.386975,583339.880775,0.745,0.7425,0.0024999999999999467,683680.315625,1113064.700425
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11,Norway vs. England,5737297.964,10419854.357453004,2815444,Will England win on 2026-07-11?,moneyline,main_90m,England win,Yes,No,866370305411260885620344443432925550941005016614412438009174244566837236043,98036956977988822349195253378492641100614259039336046371319558339271157316495,1983304.06545,4066669.000545064,0.5025,0.505,0.05,0.0025,0.505,0.5025,0.0025000000000000577,530704.4048,917056.062975,0.4975,0.495,0.0025000000000000022,323318.34625,633389.4051
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815565,Spread: Norway (-1.5),spreads,spread,Norway (-1.5),Norway,England,110171872743514394309714418229905836805241442692982497467824414145345861223571,82188830294413868662234649716820992078860196794961505299164580840016554126590,431747.0749,308070.04519800015,0.0925,0.095,0.05,0.0025,0.095,0.0925,0.0025000000000000022,7519.6402,12079.6659,0.9075,0.905,0.0024999999999999467,94928.171425,122002.81175
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815566,Spread: England (-1.5),spreads,spread,England (-1.5),England,Norway,21637502951517554180770557992374931230672990534379648538183056652906118402335,88275081428084474362019753940877074194685473792874325835961565752641347954773,835154.633175,564706.1545050002,0.26,0.2625,0.05,0.0025,0.2625,0.26,0.0025000000000000022,141985.141825,173983.22,0.74,0.7375,0.0024999999999999467,295019.546975,399701.81320000003
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815567,Spread: Norway (-2.5),spreads,spread,Norway (-2.5),Norway,England,21975990590241105474550947867545262539342978345313276926811612032238372380486,39521825772552670118670318609211739263386658424813223657123959936656413896326,243895.19992,143652.429396,0.023,0.024,0.05,0.001,0.024,0.023,0.0010000000000000009,785.15265,864.86255,0.977,0.976,0.0010000000000000009,125893.12920000001,179836.32989
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815568,Spread: England (-2.5),spreads,spread,England (-2.5),England,Norway,57599999344177670093587086024795361245501911305992489004073820319148939976753,72414719278886597332533079273217000601637305049250643732737880155421683289094,307693.59895,83362.42138399996,0.1025,0.105,0.05,0.0025,0.105,0.1025,0.0025000000000000022,6519.188499999999,10836.5117,0.8975,0.895,0.0024999999999999467,65541.73805,138655.053225
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815569,Spread: Norway (-3.5),spreads,spread,Norway (-3.5),Norway,England,114350643076173004616930145937685245065586043765100796212969801188737611550300,108211495046276169536506955887942636553364929625715536667487490692572920982626,369274.32895,37375.50263499998,0.004,0.006,0.05,0.001,0.006,0.004,0.002,214.49244,237.49244,0.996,0.994,0.0020000000000000018,403928.73548,403928.73548
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815570,Spread: England (-3.5),spreads,spread,England (-3.5),England,Norway,37669591524399172473270310813891296448310340839516905605787111143090546791790,73003332315398126744609352413122303929967458717456487549623666059601977771633,272714.307475,39605.37794,0.03,0.035,0.05,0.0025,0.035,0.03,0.0050000000000000044,1656.82795,1677.80195,0.97,0.965,0.0050000000000000044,105911.95805,123074.71345
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815571,Spread: Norway (-4.5),spreads,spread,Norway (-4.5),Norway,England,95479683593200830973371294303754466480934403777406017864078521634068477804848,15849421776055813824802931540330752954250678704985117432628309820700717403067,224358.83837,444670.1007940005,,0.001,0.05,0.001,0.001,,,98.89787,98.89787,,0.999,,0,0
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815572,Spread: England (-4.5),spreads,spread,England (-4.5),England,Norway,48430496073344446675523118796280092067814127938707801172416442429795408280529,81037616793697301481457976574095930214561845294039490134393411883934310291620,158799.59038,16238.383972999998,0.008,0.01,0.05,0.001,0.01,0.008,0.002,91.41686,91.52186,0.992,0.99,0.0020000000000000018,10094.99518,10094.99518
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815573,Spread: Norway (-5.5),spreads,spread,Norway (-5.5),Norway,England,34595605424027057440193111148709937734816935597886990232953678076701534791423,6020018015836236328162169465404656749518521727976040963466936284932968357987,167127.13173,25737.118800000004,,0.001,0.05,0.001,0.001,,,46.93555,48.77167,,0.999,,0,0
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815574,Spread: England (-5.5),spreads,spread,England (-5.5),England,Norway,9853176239586143274667197317874312160173507886532114675295713621716983743852,35210180657183492013502554603153023493062881272373327400532306240424253189590,170708.44677,16284.28813000018,0.002,0.003,0.05,0.001,0.003,0.002,0.001,22.79653,22.79653,0.998,0.997,0.0010000000000000009,14473.11418,14473.11418
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815575,Norway vs. England: O/U 0.5,totals,totals,Total over 0.5,Over,Under,108244138005163925088158926394501937579884899029539123343166236030552066451591,50322118615097660170289894358225358493671181600322831151186819322465822724204,352705.341825,147928.83893099998,0.9475,0.95,0.05,0.0025,0.95,0.9475,0.0024999999999999467,205560.41352499998,263893.010225,0.0525,0.05,0.0024999999999999953,5349.0929750000005,6936.106925
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815576,Norway vs. England: O/U 1.5,totals,totals,Total over 1.5,Over,Under,50770607614582782670615483281091385934878136652092819620122565654351019160695,98391756601455279214491479242077139327839486199949166382214414767118788173659,336751.800725,348369.0098690003,0.81,0.8125,0.05,0.0025,0.8125,0.81,0.0024999999999999467,103851.7072,162435.3609,0.19,0.1875,0.0025000000000000022,18211.17525,30891.446075000003
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815577,Norway vs. England: O/U 2.5,totals,totals,Total over 2.5,Over,Under,95101961600645744157905645773028545628965230149679116403882161581994746824439,96527299094563576764920078552688770124238294351699542547273238074536633121727,1056178.024225,2590743.3501959937,0.575,0.5775,0.05,0.0025,0.5775,0.575,0.0025000000000000577,415761.27675,447376.80715,0.425,0.4225,0.0025000000000000022,86254.442425,270259.3859
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815578,Norway vs. England: O/U 3.5,totals,totals,Total over 3.5,Over,Under,94981467988081931464138634629987873301479150128376353123003912234243549924468,109233841347602311433930202808077150184421681117216240920835271097307205986216,432527.44405,306913.87347400025,0.345,0.3475,0.05,0.0025,0.3475,0.345,0.0025000000000000022,39255.829399999995,63642.888399999996,0.655,0.6525,0.0025000000000000577,110685.8163,132411.22825000001
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815579,Norway vs. England: O/U 4.5,totals,totals,Total over 4.5,Over,Under,66082135606951057009011728225486601433299281782863774365604638758451994216174,70330887771932901774569329397325220729044983131755800990604470251789558841536,300704.195,95102.57887100003,0.175,0.1775,0.05,0.0025,0.1775,0.175,0.0025000000000000022,4228.480975,8517.289825,0.825,0.8225,0.0024999999999999467,62837.878150000004,105935.246325
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815580,Norway vs. England: O/U 5.5,totals,totals,Total over 5.5,Over,Under,77050779822857074638658765898689438724306721695896913985108907550509625837838,109877350620060254452654337296299544116066037627492003516522829946957717350623,486429.9289,80065.84184200004,0.0775,0.08,0.05,0.0025,0.08,0.0775,0.0025000000000000022,18561.757225,22130.112325000002,0.9225,0.92,0.0024999999999999467,111632.16154999999,148997.76855
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815581,Norway vs. England: O/U 6.5,totals,totals,Total over 6.5,Over,Under,104304734304182195739698582937424889713458364461307839076973711884964368832480,28424338225632135991819549449346676976250901910194132994940451148782172087702,240132.70952,92036.82563399994,0.029,0.03,0.05,0.001,0.032,0.03,0.0020000000000000018,391.14516000000003,1035.14516,0.97,0.968,0.0020000000000000018,65895.61863,86506.18763
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815582,Norway vs. England: O/U 7.5,totals,totals,Total over 7.5,Over,Under,42387559110369330424098605394515601849904719999311473591895095250858223996900,62911609941304171830390931734932713717781184616857888403580851815792085617356,314771.04186,30242.505467,0.009,0.01,0.05,0.001,0.01,0.009,0.0010000000000000009,70.11110000000001,379.2181,0.991,0.99,0.0010000000000000009,70423.20331,70423.20331
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815583,Norway vs. England: O/U 8.5,totals,totals,Total over 8.5,Over,Under,61138279484117832006274185217895279373019410871669232425860049645524894915272,81674962184157780823880621080059173825975336868952571296322325009020097663186,454865.77245,91201.31083799861,0.003,0.004,0.05,0.001,0.005,0.003,0.002,82.75682,518.31682,0.997,0.995,0.0020000000000000018,740123.32268,740123.32268
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815584,Norway vs. England: Both Teams to Score,both_teams_to_score,btts,Both teams to score,Yes,No,41541051281405629546819933973213146053964263261685803058159141864482667348900,83111716052990826292975139688276058757772833852433869859938864946187607981898,1518679.5587,1383355.4134250192,0.61,0.62,0.05,0.01,0.62,0.61,0.010000000000000009,573329.2204,585160.094,0.39,0.38,0.010000000000000009,552953.7476,581361.0322
fifwc-nor-eng-2026-07-11,Norway,England,fifwc-nor-eng-2026-07-11-more-markets,Norway vs. England - More Markets,15237359.329005,14375353.201051049,2815585,Norway vs. England: Both Teams to Score in First Half,both_teams_to_score_first_half,btts,Both teams to score first half,Yes,No,7224412536624379329155717289438163984800720454768596607895510247660873956807,56079536777710907557226327742388942954875264261283841372979290618368039690887,193484.5499,49291.83720699999,0.22,0.23,0.05,0.01,0.23,0.22,0.010000000000000009,14125.471399999999,14604.086399999998,0.78,0.77,0.010000000000000009,42883.9021,52869.0861
