fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942010,soccer_exact_score,Spain 0 - 1 Argentina,Exact Score: Spain 0 - 1 Argentina?,Yes,No,44745496501222841727631055299580565730260078104743395625344679668446804748261,9315261753215457668569501926418745411616198632712838640504976861465067073909,171937.47393999956,3208410.3015,0.08,0.09,0.05,0.01,True,0.09,0.08,0.009999999999999995,171031.82669999998,280805.2015,138179.7984,0.92,0.91,0.010000000000000009,1589067.6816,2587913.5952,1729321.8033
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942011,soccer_exact_score,Spain 1 - 0 Argentina,Exact Score: Spain 1 - 0 Argentina?,Yes,No,36284631190512394140314037549741121782871517320465510133598056044713226666250,45532354621305932937190196097170933475055093463758992985271554027450114042897,331395.5154260051,2564645.9863,0.11,0.12,0.05,0.01,True,0.12,0.11,0.009999999999999995,87410.4924,296366.42380000005,180081.1584,0.89,0.88,0.010000000000000009,1457020.2815999999,2436609.2909999997,641010.2776
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942012,soccer_exact_score,Spain 0 - 2 Argentina,Exact Score: Spain 0 - 2 Argentina?,Yes,No,47145578323451058779403614719457551996653409901966195623142669480376673877090,46814744040327909045077123830469972958842988519470688298076989755729925747993,414464.0446020002,1257128.18945,0.039,0.04,0.05,0.001,True,0.04,0.039,0.0010000000000000009,38.2,45908.37305,248.67999,0.961,0.96,0.0010000000000000009,6127.730009999999,997649.44617,916.8
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942013,soccer_exact_score,Spain 1 - 1 Argentina,Exact Score: Spain 1 - 1 Argentina?,Yes,No,42736655376785853871753155043931522511145630893598165634855727846278733514149,61519513815745308865237366567876664659360188214480972005756531829514547913075,485945.7155299997,3405728.2971,0.15,0.16,0.05,0.01,True,0.16,0.15,0.010000000000000009,168076.8512,595659.7263,35508.792,0.85,0.84,0.010000000000000009,201216.48799999998,1407959.0266,882429.7188
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942014,soccer_exact_score,Spain 2 - 0 Argentina,Exact Score: Spain 2 - 0 Argentina?,Yes,No,22254858175513103187588388900033291336771070560809999961721316193141200660957,22893608586228782078354772038228054619714640643126094831956979889813476081650,473298.4445690036,2763775.1884,0.08,0.09,0.05,0.01,True,0.09,0.08,0.009999999999999995,113125.82400000001,251478.344,21339.787200000002,0.92,0.91,0.010000000000000009,245407.55280000003,1359745.3562,1143827.776
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942015,soccer_exact_score,Spain 0 - 3 Argentina,Exact Score: Spain 0 - 3 Argentina?,Yes,No,35289164512036836621533326126064114451858610409336283611332256435522186949436,58281199611700028311622954922299614722293459648127205757837137743802418668533,995046.2425840003,1284880.83394,0.01,0.011,0.05,0.001,True,0.011,0.01,0.0009999999999999992,2599.1927499999997,15666.17242,0.1011,0.99,0.989,0.0010000000000000009,10.008899999999999,1077366.40635,233691.05724999998
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942016,soccer_exact_score,Spain 1 - 2 Argentina,Exact Score: Spain 1 - 2 Argentina?,Yes,No,12384785608039901247497028680546060108195625418904439310834182431741545359435,33943426374788577933834234650409034353628286549043800145320636816016760055303,1939609.2539469919,2597046.9088,0.07,0.08,0.05,0.01,True,0.08,0.07,0.009999999999999995,64934.63360000001,211635.46560000003,9116.465400000001,0.93,0.92,0.010000000000000009,121118.7546,1475197.7043,746748.2864000001
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942017,soccer_exact_score,Spain 2 - 1 Argentina,Exact Score: Spain 2 - 1 Argentina?,Yes,No,79464966601443444211409754239549864715374909947355242456484423943167025371292,45493746872063564096177937323959647647530659113687507849142486516762995679101,2021642.5549580005,2476079.2564,0.09,0.1,0.05,0.01,True,0.1,0.09,0.010000000000000009,111065.217,255297.52800000002,20960.8641,0.91,0.9,0.010000000000000009,211937.62589999998,1418985.3471000001,999586.953
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942018,soccer_exact_score,Spain 3 - 0 Argentina,Exact Score: Spain 3 - 0 Argentina?,Yes,No,9849551241373217468398926116494361037206032495449574957261289531683799404303,6378631776633584701711096755651961644025777081603563784626403545311285914224,2285055.6995870005,1065756.62216,0.032,0.033,0.05,0.001,True,0.033,0.032,0.0010000000000000009,13.33893,36805.94193,910.3225600000001,0.968,0.967,0.0010000000000000009,27492.22608,1210203.4473899999,390.87107
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942019,soccer_exact_score,Spain 1 - 3 Argentina,Exact Score: Spain 1 - 3 Argentina?,Yes,No,28222289354527373762480982537652524035997379204805798075050731984117597182468,105464392408709386724730914760889773033348761488075448055131432680768115768863,1810845.952684998,1306716.41654,0.028,0.029,0.05,0.001,True,0.029,0.028,0.0010000000000000009,1.9827300000000003,33675.37033,202.47052000000002,0.972,0.971,0.0010000000000000009,7028.61948,1164008.16752,56.201480000000004
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942020,soccer_exact_score,Spain 2 - 2 Argentina,Exact Score: Spain 2 - 2 Argentina?,Yes,No,30705778356175131138527811895766002183117548687772523359723445110027329785211,34891371387938701211840591458071323530884822030384779347681535463054581294576,2213531.1750029596,2597858.1935,0.05,0.06,0.05,0.01,True,0.06,0.05,0.009999999999999995,46989.111,160924.6881,3787.47,0.95,0.94,0.010000000000000009,71961.93,1288362.7984,736162.739
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942021,soccer_exact_score,Spain 3 - 1 Argentina,Exact Score: Spain 3 - 1 Argentina?,Yes,No,7021530639078779013734059268307729540470749823782052736997993054767028914999,90697868812610472234346560441302376325910183076355912830906137032174188301710,630004.229417,1028561.84951,0.042,0.043,0.05,0.001,True,0.043,0.042,0.000999999999999994,6249.865959999999,31675.596159999997,294.21336,0.958,0.957,0.0010000000000000009,6710.866639999999,1227182.65249,139095.85404
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942022,soccer_exact_score,Spain 2 - 3 Argentina,Exact Score: Spain 2 - 3 Argentina?,Yes,No,51109306394725090330084656461396328598075978877907267180360989433722055814374,28270659931872148672320983284020103550194403267662738412591930426417805719170,11415001.398204926,1184898.58206,0.039,0.04,0.05,0.001,True,0.039,0.038,0.0010000000000000009,660.53091,20065.21191,885.37226,0.962,0.961,0.0010000000000000009,22413.89774,830973.49988,16276.159089999997
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942023,soccer_exact_score,Spain 3 - 2 Argentina,Exact Score: Spain 3 - 2 Argentina?,Yes,No,83578876256912836630465568836787043011698561387422220730948431144418924444718,49384164222368191218605127033710312316664748617991737246758669505738720950669,3320761.200336995,743533.12521,0.032,0.033,0.05,0.001,True,0.034,0.032,0.0020000000000000018,14742.25108,17392.31468,383.17440000000005,0.968,0.966,0.0020000000000000018,11591.0256,1135428.45025,418853.36892
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942024,soccer_exact_score,Spain 3 - 3 Argentina,Exact Score: Spain 3 - 3 Argentina?,Yes,No,88228649965626685394164426382716859280399843611049553371375616762843144167182,18428656887981140823068577570134033651673411615058872565391929275495865976021,5872509.562841974,622857.48263,0.017,0.018,0.05,0.001,True,0.018,0.017,0.0009999999999999974,5001.797879999999,6227.5914999999995,17.14654,0.983,0.982,0.0010000000000000009,991.47346,1811369.16273,272875.86211999995
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-exact-score,Spain vs. Argentina - Exact Score,2942025,soccer_exact_score,Any Other Score,Exact Score: Any Other Score?,Yes,No,112506135920499895973036194948205811788595587475440410000783705571222669619858,115151072969073909238674209070880620860700060256512907416652712296216049269321,561079.0407920005,1279540.7524,0.05,0.06,0.05,0.01,True,0.06,0.05,0.009999999999999995,23065.8762,75385.3255,7609.0855,0.95,0.94,0.010000000000000009,144572.62449999998,2942206.3932,361365.3938
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-first-to-score,Spain vs. Argentina - First Team to Score,2942026,soccer_first_to_score,Spain,Spain to score first vs. Argentina?,Yes,No,9442745886371658885992984738892694704152411733298078866606168044613081349804,97171789406634980432007130638998091860312416287731490944838203146022145507770,77106.58091899993,226490.4806,0.52,0.53,0.05,0.01,True,0.53,0.52,0.010000000000000009,16758.091200000003,46844.7113,7957.976,0.48,0.47,0.010000000000000009,7345.824,20980.9281,14860.9488
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-first-to-score,Spain vs. Argentina - First Team to Score,2942027,soccer_first_to_score,Argentina,Argentina to score first vs. Spain?,Yes,No,91613958020462206796604703490892509074037827032000264303930178637905513667554,52462745552966070037353896544408106239819915353248296777169963883406867728145,41765.72528700006,224464.3242,0.38,0.39,0.05,0.01,True,0.39,0.38,0.010000000000000009,8183.9121000000005,32022.766600000003,5056.8462,0.62,0.61,0.010000000000000009,8250.6438,29270.95,12800.4779
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-first-to-score,Spain vs. Argentina - First Team to Score,2942028,soccer_first_to_score,Neither,Spain vs. Argentina: Neither team to score first?,Yes,No,46468009063184382728906236836743754404951837514722945422850096655231290940321,51886558789662081116832110864895092893246044793536840163063722959295768001701,80222.34637599996,240697.7771,0.11,0.12,0.05,0.01,True,0.12,0.11,0.009999999999999995,6370.6344,13147.8744,3387.4918000000002,0.89,0.88,0.010000000000000009,27407.8882,265229.2814,46717.9856
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942064,spreads,Spain (-1.5),Spread: Spain (-1.5),Spain,Argentina,98699639556495089435803820424633193482385080794955683699757392440226749572387,51499791058434329766698297937382776746424415010143258660366209876130116492569,2971210.2430780134,624003.15435,0.2,0.2025,0.05,0.0025,True,0.2025,0.2,0.0025000000000000022,7385.112225000001,36258.630600000004,7683.902000000001,0.8,0.7975,0.0025000000000000577,36469.208000000006,538640.887625,29401.63985
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942065,spreads,Argentina (-1.5),Spread: Argentina (-1.5),Argentina,Spain,27866062221579476928861033428139821414043096358422032545150760258360702553383,102231986809071138728906508208881547976182342159506956488734498410239184870444,379915.5393550003,875534.88745,0.085,0.0875,0.05,0.0025,True,0.0875,0.085,0.0024999999999999883,58.109624999999994,25296.4661,951.9847000000001,0.915,0.9125,0.0025000000000000577,10247.8353,56837.598575,606.000375
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942066,spreads,Spain (-2.5),Spread: Spain (-2.5),Spain,Argentina,1558707332570189961820096200955136519582171078932511484380238317309280969172,53983086445102802647455380797667419444136142614376756774917672725334661547690,479647.141751,430949.651525,0.0625,0.065,0.05,0.0025,True,0.065,0.0625,0.0025000000000000022,594.3782000000001,4054.38945,1163.7775,0.9375,0.935,0.0024999999999999467,17456.6625,245040.919275,8549.901800000001
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942067,spreads,Argentina (-2.5),Spread: Argentina (-2.5),Argentina,Spain,49329839933847137508236296569317763424126272037348177295233262183539506102390,95927753836153400849282431012340434441468880940946124526171211637554397656956,426541.3860730001,300337.77012,0.017,0.019,0.05,0.001,True,0.019,0.017,0.0019999999999999983,14.41853,754.23749,65.08484,0.983,0.981,0.0020000000000000018,3763.43516,67068.03528,744.45147
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942068,spreads,Spain (-3.5),Spread: Spain (-3.5),Spain,Argentina,91615399910374774632716699707955161093586513472414125784440850426973819044394,32635700868942229311190389374989739093646922876665386023614865459624795467554,153479.9831469999,407995.04221,0.02,0.021,0.05,0.001,True,0.021,0.02,0.0010000000000000009,29.12406,1043.17842,46.269200000000005,0.98,0.979,0.0010000000000000009,2267.1908,57319.17909,1357.7359399999998
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942069,spreads,Argentina (-3.5),Spread: Argentina (-3.5),Argentina,Spain,54844701786035835259029529509138818731759430955520272076143110098426589306237,27715479182877240374926505482638123577644716388119637236285740910613452647386,117200.11057899993,323823.4387,0.003,0.004,0.05,0.001,True,0.004,0.003,0.001,26.3496,356.58914,1.695,0.997,0.996,0.0010000000000000009,563.305,27666.298759999998,6561.050399999999
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942070,spreads,Spain (-4.5),Spread: Spain (-4.5),Spain,Argentina,9783484663367771053370513430414927678392183619921668445617744292539553771659,93904992474937854765835464136967512633018200026836946910032791050847665374852,44147.82456300002,156292.33685,0.006,0.007,0.05,0.001,True,0.008,0.006,0.002,7.77848,20.85988,4.93926,0.994,0.993,0.0010000000000000009,818.27074,66433.2916,636.74139
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942071,spreads,Argentina (-4.5),Spread: Argentina (-4.5),Argentina,Spain,50566628398671844066086168302979468502494901688337964016203270901568885998503,97749234584173893643480670686521133892631380736811545751163271414470780121700,121053.62503300002,168062.6507,0.001,0.004,0.05,0.001,True,0.004,0.001,0.003,4.50544,21.93457,6.42944,0.999,0.996,0.0030000000000000027,6423.01056,6423.01056,1121.85456
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942072,spreads,Spain (-5.5),Spread: Spain (-5.5),Spain,Argentina,23748597158354846643235421984130201371194669485431024611492995992258659038441,60355982191905787681048665642297423360126574401720213554851134570885746870644,47468.76164599881,205338.02752,0.001,0.003,0.05,0.001,True,0.003,0.001,0.002,3.6432900000000004,104.07293,39.35534,0.999,0.997,0.0020000000000000018,39316.99365,39316.99365,1210.78671
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942073,spreads,Argentina (-5.5),Spread: Argentina (-5.5),Argentina,Spain,70067327697400826440646334682200786574182675701377529276477192598187627976266,26663200342242369242743664725822228580684130521640679795846882193264809290075,48336.960883999964,170215.69474,,0.004,0.05,0.001,True,0.004,,,3.8727199999999997,43.91624,0,,0.996,,0,0,964.30728
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942074,totals,O/U 0.5,Spain vs. Argentina: O/U 0.5,Over,Under,95825958363807846699086525334115004140149075455134418888294284834103444139805,100899066788087264896991245177978653395891419153169248929857538839728453964270,224412.74225700033,290465.105575,0.8875,0.89,0.05,0.0025,True,0.89,0.8875,0.0025000000000000577,54461.5564,445625.76685,26082.577749999997,0.1125,0.11,0.0025000000000000022,3306.2422500000002,16339.55625,6731.2036
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942075,totals,O/U 1.5,Spain vs. Argentina: O/U 1.5,Over,Under,76487730613685673778526503275712730145438196914922669236000206527286181327605,94444460094130059478461527758124284936643092317254702208374627453626023521088,1922177.2736740045,647868.24155,0.6925,0.695,0.05,0.0025,True,0.695,0.6925,0.0024999999999999467,174645.57004999998,285700.99714999995,22986.588774999997,0.3075,0.305,0.0025000000000000022,10207.041224999999,99445.184175,76643.01995
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942076,totals,O/U 2.5,Spain vs. Argentina: O/U 2.5,Over,Under,96709369199155811896412708963452696003757852418260689931259227822622759089946,62079784984413523345650422563713547632559798516317866687864953356087521248390,2587771.340107003,1530654.42075,0.41,0.4125,0.05,0.0025,True,0.4125,0.41,0.0025000000000000022,29629.483125,658248.5869499999,55468.4039,0.59,0.5875,0.0024999999999999467,79820.3861,509034.98644999997,42199.566875000004
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942077,totals,O/U 3.5,Spain vs. Argentina: O/U 3.5,Over,Under,55402626476150628336189573790876489866083310387667065204313831315980903668019,79463031754212872590735327726896748721117002882760315528874275622377644753131,426964.94361899927,597762.769725,0.2275,0.23,0.05,0.0025,True,0.23,0.2275,0.0025000000000000022,5898.4489,19562.9597,71577.653875,0.7725,0.77,0.0024999999999999467,243049.39612499997,413542.72294999997,19746.9811
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942078,totals,O/U 4.5,Spain vs. Argentina: O/U 4.5,Over,Under,11495950938209749273971051560503552170700519238704281218794309479744779141493,44191264759697865385135202563380717265798503080774312620323457687658441080107,375537.121213,192229.326025,0.11,0.1125,0.05,0.0025,True,0.115,0.1125,0.0025000000000000022,20.7,1479.03455,137.85412499999998,0.8875,0.885,0.0024999999999999467,1087.5158749999998,144827.88515,449.89860000000004
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942079,totals,O/U 5.5,Spain vs. Argentina: O/U 5.5,Over,Under,39597975841443176908555740378556181319024921993457924597132299006128698383414,45112419386690364734449600494611320250510060938704315852020921265799923273987,255249.8766050003,371867.43799,0.045,0.046,0.05,0.001,True,0.046,0.045,0.0010000000000000009,40.05726,1327.86264,560.78595,0.955,0.954,0.0010000000000000009,11901.124049999999,133916.63671999998,830.7527399999999
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942080,totals,O/U 6.5,Spain vs. Argentina: O/U 6.5,Over,Under,12824531344546423125643023561330753840736159393118539820917597694992566604050,20229023836786455875423160779564438217271757651373250307733617830660567954572,188337.502055,301156.80395,0.016,0.017,0.05,0.001,True,0.017,0.016,0.0010000000000000009,24.47626,438.71198,24.28656,0.984,0.983,0.0010000000000000009,1493.62344,207033.62438,1415.30374
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942081,totals,O/U 7.5,Spain vs. Argentina: O/U 7.5,Over,Under,39694945349350859827256227800649660552056278027714528836781901344275639839905,2692517155492333981922803700748758333284067767841373811796825312545022886703,179140.61573399976,460731.55748,0.007,0.009,0.05,0.001,True,0.009,0.007,0.001999999999999999,5.336009999999999,385.33054,7.32725,0.993,0.991,0.0020000000000000018,1039.42275,50777.53637,587.55399
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942082,totals,O/U 8.5,Spain vs. Argentina: O/U 8.5,Over,Under,17164965730683793600598766066684853635037210347232250111784578411733566708083,51156099466887878211796641037191753756120490705979771546473791310455657552699,173987.80289699952,449202.60018,0.002,0.003,0.05,0.001,True,0.005,0.002,0.003,6.815449999999999,29.00546,69.74068,0.998,0.995,0.0030000000000000027,34800.599319999994,46613.10498999999,1356.2745499999999
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942083,soccer_team_to_advance,Team to Advance,Spain vs. Argentina: Team to Advance,Spain,Argentina,21489275813654264105403246157265887827595023709508765470113828829105196462288,59470269118682771304947535994646971819417763580663925170396066961563339373816,10207340.47564715,5438422.428575,0.5875,0.59,0.05,0.0025,True,0.59,0.5875,0.0024999999999999467,29380.920299999998,3401816.7867,941216.0133750001,0.4125,0.41,0.0025000000000000022,660753.7942499999,2012694.68085,20413.7729
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942084,soccer_extra_time,Will the Match Go to Extra Time?,Spain vs. Argentina: Will the Match Go to Extra Time?,Yes,No,97948501642772411011659953242528615488160007717513876997441328473821772128256,45064127349620505638971408853930687190941379805009611444184929924545684192288,30003.201589999953,363505.3721,0.32,0.33,0.05,0.01,True,0.33,0.32,0.010000000000000009,56324.0667,77485.92670000001,2479.0688,0.68,0.67,0.010000000000000009,5268.0212,56511.405699999996,114354.9233
fifwc-esp-arg-2026-07-19,fifwc-esp-arg-2026-07-19-more-markets,Spain vs. Argentina - More Markets,2942085,soccer_penalty_shootout,Will the Match Go to a Penalty Shootout?,Spain vs. Argentina: Will the Match Go to a Penalty Shootout?,Yes,No,99237176169814247102676104209521416651037975910599658912877418671626337542536,23672155771406754848331239612472695073393736122708258152585549720814710165762,79280.81078700008,250689.431,0.19,0.2,0.05,0.01,True,0.2,0.19,0.010000000000000009,920.198,16818.085,252.5784,0.81,0.8,0.010000000000000009,1076.7816,5503.1604,3680.792
