fixture_id,home,away,event_slug,event_title,event_liquidity,event_volume,market_id,question,sports_market_type,group,contract,outcome_yes,outcome_no,token_yes,token_no,market_liquidity,market_volume,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,yes_ask,yes_bid,yes_spread,yes_ask_depth_1c,yes_ask_depth_2c,no_ask,no_bid,no_spread,no_ask_depth_1c,no_ask_depth_2c
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891219,Exact Score: England 0 - 1 Argentina?,soccer_exact_score,exact_score,England 0-1 Argentina,Yes,No,41045527512268360685725320341848746392347371808137856331438917424116402243553,1351728696415012668525025209335182484623055581851240233174885859883807349800,2623872.6385,75695.17385599973,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,242992.1089,319023.9882,0.9,0.89,0.010000000000000009,108809.43770000001,193363.5281
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891220,Exact Score: England 1 - 0 Argentina?,soccer_exact_score,exact_score,England 1-0 Argentina,Yes,No,29082119852184882114731263198351891103705769695006912987495703754534365304900,41754789248142511359171926226472723539541594752808820450975099711676572536631,2096946.1668,221269.98107100016,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,116281.495,194254.1937,0.9,0.89,0.010000000000000009,188420.4515,278576.9003
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891223,Exact Score: England 0 - 2 Argentina?,soccer_exact_score,exact_score,England 0-2 Argentina,Yes,No,103924464656842139834411334044458718365614191042431777990933380586754335591529,106222269538901216535060077111726153955840621875162482935916170653827756832279,2066199.0302,194080.3383329995,0.05,0.06,0.05,0.01,0.06,0.05,0.009999999999999995,116497.4896,122347.1816,0.95,0.94,0.010000000000000009,126106.2585,164356.65649999998
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891225,Exact Score: England 1 - 1 Argentina?,soccer_exact_score,exact_score,England 1-1 Argentina,Yes,No,81080974672551565054075917620012410907813880209171233291278092513449593893636,77978482618597672721880391069757927543484439656457121351124825069799416405167,2352691.935,238851.91237400082,0.16,0.17,0.05,0.01,0.17,0.16,0.010000000000000009,335345.7065,437978.0616,0.84,0.83,0.010000000000000009,229605.06439999997,248949.3884
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891226,Exact Score: England 2 - 0 Argentina?,soccer_exact_score,exact_score,England 2-0 Argentina,Yes,No,57058276548389178483129617327193548364996961350062473562281166826626437831514,46333526303771590568889211654992874459759074505626943472275012119002117619520,2089599.5663,242459.5766719975,0.06,0.07,0.05,0.01,0.07,0.06,0.010000000000000009,103432.64640000001,154353.489,0.94,0.93,0.009999999999999898,285774.6132,329764.4244
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891228,Exact Score: England 0 - 3 Argentina?,soccer_exact_score,exact_score,England 0-3 Argentina,Yes,No,46054044443380329959731855163353177370713919018293384961924558329416780367968,37787720671657028953239369932901424363867233853007236929359382152195630937100,616960.81025,660477.1239970003,0.014,0.015,0.05,0.001,0.015,0.014,0.0009999999999999992,4989.001810000001,5370.95281,0.986,0.985,0.0010000000000000009,94619.30946,136751.05266
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891230,Exact Score: England 1 - 2 Argentina?,soccer_exact_score,exact_score,England 1-2 Argentina,Yes,No,65445310799053405336363507631846888765251870054698557826564649655457303407136,105417117367513783489773296552210774986159257496601169303738978592687497537717,3365693.0223,924440.5483950081,0.07,0.08,0.05,0.01,0.08,0.07,0.009999999999999995,233113.40389999998,287678.2289,0.93,0.92,0.010000000000000009,1299738.6625,1357353.7210000001
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891232,Exact Score: England 2 - 1 Argentina?,soccer_exact_score,exact_score,England 2-1 Argentina,Yes,No,102395626154213317678177992225521703577320136815766473171936770005480602626064,79308791843823770902626560398054587026493043481914041462250885886140861951241,3139466.7544,1299007.2530950028,0.08,0.09,0.05,0.01,0.09,0.08,0.009999999999999995,233575.9875,294957.3779,0.92,0.91,0.010000000000000009,840341.8314,912189.0582
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891234,Exact Score: England 3 - 0 Argentina?,soccer_exact_score,exact_score,England 3-0 Argentina,Yes,No,99393017547257574165276709606048627218771813334396076729506842448653300442471,27548915423574292175470968504869301604141452889468132821612418576782214690302,579358.246,1023079.3618799981,0.018,0.019,0.05,0.001,0.019,0.018,0.0010000000000000009,6700.48843,7128.12593,0.982,0.981,0.0010000000000000009,55227.01416,109429.35733
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891235,Exact Score: England 1 - 3 Argentina?,soccer_exact_score,exact_score,England 1-3 Argentina,Yes,No,1596615828428354349349354119101750593225369697601533584604091436384403193945,110278609405605128921282134108065183159383487425862578948314342533292451994574,1013992.80939,871476.8939419976,0.03,0.031,0.05,0.001,0.031,0.03,0.0010000000000000009,27494.46603,28584.69123,0.97,0.969,0.0010000000000000009,137423.45771,173848.40137
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891238,Exact Score: England 2 - 2 Argentina?,soccer_exact_score,exact_score,England 2-2 Argentina,Yes,No,31642386487109653628594990163673827037558065492555269364249642196902932167430,21146949608908075016905035834719422927394104436010973394302036200270077023437,2287795.2199,737023.0664050059,0.05,0.06,0.05,0.01,0.06,0.05,0.009999999999999995,107208.3683,148902.9739,0.95,0.94,0.010000000000000009,132371.6146,190990.0435
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891239,Exact Score: England 3 - 1 Argentina?,soccer_exact_score,exact_score,England 3-1 Argentina,Yes,No,4368454125474265112035901833821219203771050138629536900947918032299642497953,24996204541035305722780915374221767374649829191473083752555975864631419926135,566280.57588,1013088.520216001,0.039,0.04,0.05,0.001,0.04,0.039,0.0010000000000000009,9460.29911,11192.12851,0.961,0.96,0.0010000000000000009,194280.0054,215778.93962
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891241,Exact Score: England 2 - 3 Argentina?,soccer_exact_score,exact_score,England 2-3 Argentina,Yes,No,104846435425965355630732487554714732405290686413059877728470034873320763158056,68553770361181990171771526168919519817520576722127365542798619751233132722036,1518577.92999,2017702.0346250015,0.02,0.021,0.05,0.001,0.021,0.02,0.0010000000000000009,30444.789709999997,31927.60591,0.98,0.979,0.0010000000000000009,87276.45794000001,153151.94448
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891243,Exact Score: England 3 - 2 Argentina?,soccer_exact_score,exact_score,England 3-2 Argentina,Yes,No,66783517924647527565771831463997483131613397140257016725884835432191233017387,18513159176411346013080423412772832357958809739932675160820300117589160849880,1138901.94768,2052908.2073900118,0.022,0.023,0.05,0.001,0.023,0.022,0.0010000000000000009,20956.50131,21412.65285,0.978,0.977,0.0010000000000000009,103330.79684,186726.02026
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891245,Exact Score: England 3 - 3 Argentina?,soccer_exact_score,exact_score,England 3-3 Argentina,Yes,No,35274814130938479637696568129097831191442108649292202725771583986688006917901,38672130425907924243628600469683991098453200475434882640880676035086332699152,835450.88633,2605382.1985419933,0.01,0.011,0.05,0.001,0.011,0.01,0.0009999999999999992,4930.84246,5060.98846,0.99,0.989,0.0010000000000000009,204617.94931,204617.94931
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29110963.74534,14714806.801335016,2891247,Exact Score: Any Other Score?,soccer_exact_score,exact_score,Any Other Score,Yes,No,54139618721823438810152556683232960667126604685588718805790329855516947107317,7198339107238799287190106990106984631915528639805878508693521251061094286006,833052.25323,126852.00644800003,0.05,0.051,0.05,0.001,0.051,0.05,0.000999999999999994,41410.56942,41519.589719999996,0.95,0.949,0.0010000000000000009,26072.466,67060.9066
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-first-to-score,England vs. Argentina - First Team to Score,655258.5092,128650.76681100002,2891253,England to score first vs. Argentina?,soccer_first_to_score,first_score,England to score first,Yes,No,92953483892289658544889000974288855848784004028658499359015085708385587519769,9959810430072164951581687578181863242074512811271493329093945224133436217583,224048.4015,32379.780470000005,0.46,0.47,0.05,0.01,0.47,0.46,0.009999999999999953,20544.8164,24064.4668,0.54,0.53,0.010000000000000009,30046.822,34190.9676
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-first-to-score,England vs. Argentina - First Team to Score,655258.5092,128650.76681100002,2891255,Argentina to score first vs. England?,soccer_first_to_score,first_score,Argentina to score first,Yes,No,9302771105367353872707671151768722686369349135071912185802709136841950018423,26053053548902492494422721889001561288970649895933401112331738009431358229898,221390.8046,39585.64988700002,0.42,0.43,0.05,0.01,0.43,0.42,0.010000000000000009,20533.3342,24171.5842,0.58,0.57,0.010000000000000009,27067.4168,30718.3088
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-first-to-score,England vs. Argentina - First Team to Score,655258.5092,128650.76681100002,2891257,England vs. Argentina: Neither team to score first?,soccer_first_to_score,first_score,Neither team to score first,Yes,No,80745909502220124682585037173755203940998578770905058324038123815227882466599,92387911086121548619034407725776864071434127481379926715939362308392137173608,204025.8313,57740.0959,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,6380.670099999999,7341.2375,0.9,0.89,0.010000000000000009,103729.5121,108228.34890000001
