fixture_id,home,away,event_slug,event_title,event_liquidity,event_volume,market_id,question,sports_market_type,group,contract,outcome_yes,outcome_no,token_yes,token_no,market_liquidity,market_volume,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,yes_ask,yes_bid,yes_spread,yes_ask_depth_1c,yes_ask_depth_2c,yes_ask_depth_at_best,yes_bid_depth_1c,yes_bid_depth_2c,yes_bid_depth_at_best,no_ask,no_bid,no_spread,no_ask_depth_1c,no_ask_depth_2c,no_ask_depth_at_best,no_bid_depth_1c,no_bid_depth_2c,no_bid_depth_at_best
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18187048.49035,18339942.091864165,2891688,England vs. Argentina: 2nd Half O/U 0.5,second_half_totals,half_total,Second half over 0.5,Over,Under,67135679830887607694829268220701272547694175687373324517962117885295121407495,31689649819161921986522492342270320206644654455758419395240821141864424410968,56969.4636,970.9614789999999,0.74,0.75,0.05,0.01,0.75,0.74,0.010000000000000009,413.7668,5974.6221000000005,199.5,308.0196,2439.81,8.3546,0.26,0.25,0.010000000000000009,113.77040000000001,942.8000000000001,2.9354,134.16320000000002,1795.1979000000001,66.5
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18187048.49035,18339942.091864165,2891689,England vs. Argentina: 2nd Half O/U 1.5,second_half_totals,half_total,Second half over 1.5,Over,Under,37021195927973212609176408856486744218862160292541446302272018835646943535080,17865835101508745380381736006469929177788103924376194019771061619796311582752,437943.4047,5393.960628,0.38,0.39,0.05,0.01,0.39,0.38,0.010000000000000009,207981.55410000004,208268.5254,1164.9261,8388.0622,9700.528600000001,63.528400000000005,0.62,0.61,0.010000000000000009,14277.8578,16611.131400000002,103.6516,312047.0059,312459.9646,1822.0638999999999
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18187048.49035,18339942.091864165,2891690,England vs. Argentina: 2nd Half O/U 2.5,second_half_totals,half_total,Second half over 2.5,Over,Under,103659036489993713487048920946799740252801461130661394849552034510864550492685,98201780533502259977579243363099166193350023077964518299952552468574998748670,48346.7869,91.5,0.15,0.16,0.05,0.01,0.16,0.15,0.010000000000000009,534.8707,1299.5107,33.4064,3.8,205.75240000000002,2.4,0.85,0.84,0.010000000000000009,22.2,1373.7276000000002,13.6,2623.7093,6107.069299999999,175.38359999999997
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18187048.49035,18339942.091864165,2891691,England vs. Argentina: England 2nd Half O/U 0.5,soccer_second_half_team_totals,half_team,England second half over 0.5,Over,Under,101074606422437481614240974175656365291006267561063541515112206708580414399665,34453668492757051076079763866348957366708081558591721293976760849466010853642,85964.3455,883.2080960000001,0.51,0.53,0.05,0.01,0.53,0.5,0.030000000000000027,26102.3439,26652.3439,23753.3439,998.5149999999999,2107.2237999999998,254.695,0.49,0.47,0.020000000000000018,259.59499999999997,1504.9742,4.9,23069.886099999996,23519.886099999996,21064.286099999998
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18187048.49035,18339942.091864165,2891692,England vs. Argentina: England 2nd Half O/U 1.5,soccer_second_half_team_totals,half_team,England second half over 1.5,Over,Under,47350680096650474634081816449017479267050715139410184918857304800265990123718,110982584633594302732826615712805272433787897274244648874153617555872924172192,33156.8543,669.260269,0.15,0.18,0.05,0.01,0.18,0.15,0.03,369.8145,369.8145,109.5696,51.968500000000006,90.94900000000001,36.5685,0.85,0.82,0.030000000000000027,301.8215,562.691,207.2215,1608.6155,1608.6155,499.1504
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18187048.49035,18339942.091864165,2891693,England vs. Argentina: Argentina 2nd Half O/U 0.5,soccer_second_half_team_totals,half_team,Argentina second half over 0.5,Over,Under,54499100552973013173055831849633010208682991359605060341499368646106335882579,78066256601704169626569039673748054043151710286405060321393929070378954580471,84541.1024,1504.2478889999998,0.5,0.52,0.05,0.01,0.52,0.5,0.020000000000000018,3531.8321,3542.6321000000003,1272.0552000000002,30.435,342.16139999999996,5.935,0.5,0.48,0.020000000000000018,31.435,369.1386,5.935,3178.1578999999997,3187.3578999999995,1174.2048
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18187048.49035,18339942.091864165,2891694,England vs. Argentina: Argentina 2nd Half O/U 1.5,soccer_second_half_team_totals,half_team,Argentina second half over 1.5,Over,Under,88055291633516874482210051185495122603236931067589793699000353023884108851969,72096292285317036503161088711155428153316025231489127977059895851518501162487,37502.6409,341.25898299999994,0.14,0.15,0.05,0.01,0.17,0.14,0.03,309.23990000000003,311.1399,68.91290000000001,83.22500000000001,84.42500000000001,52.11080000000001,0.86,0.83,0.030000000000000027,528.335,537.135,320.10920000000004,1431.2801,1439.3801,336.45709999999997
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18187048.49035,18339942.091864165,2891695,England vs. Argentina: Team to Advance,soccer_team_to_advance,advance,England to advance,England,Argentina,91458181621883013940102695027177858694251312846866974959991144943457909539098,36381558544198081581874507632628395248508497896159023038374000439706783759701,2285822.7113,7541137.801866277,0.5375,0.54,0.05,0.0025,0.54,0.5375,0.0025000000000000577,687848.3661,827058.8164250001,321767.78040000005,945347.4001500001,1112512.65675,332626.12912500004,0.4625,0.46,0.0025000000000000022,820509.11635,975658.91975,286434.977375,581723.5239,693400.143575,274098.4796
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18187048.49035,18339942.091864165,2891696,England vs. Argentina: Will the Match Go to Extra Time?,soccer_extra_time,extra_time,Match goes to extra time,Yes,No,43161560383450478036699756988996981313802631978049596194889053197865990806024,56782942449673323873601409691622797874573320441080026396946127068756580395129,237632.0905,31334.667009000023,0.33,0.34,0.05,0.01,0.34,0.33,0.010000000000000009,8355.7202,13095.1202,2291.9842000000003,32241.6195,34641.9991,26987.3571,0.67,0.66,0.010000000000000009,65957.8205,71300.6009,54792.5129,15710.3698,24135.9698,4449.1458
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18187048.49035,18339942.091864165,2891697,England vs. Argentina: Will the Match Go to a Penalty Shootout?,soccer_penalty_shootout,extra_time,Match goes to penalties,Yes,No,55471627412012084882953226760702875289431271793686168110723907638757901743932,43640808784403206059282296395564362518976788588566442523709150044685267865397,219713.6313,37737.28431700004,0.18,0.2,0.05,0.01,0.2,0.18,0.020000000000000018,960.4922000000001,4557.215,68.618,500.8077,789.4476999999999,269.181,0.82,0.8,0.019999999999999907,2357.1522999999997,3872.5123,1226.269,3629.617800000001,16381.635,274.472
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891215,Exact Score: England 0 - 0 Argentina?,soccer_exact_score,exact_score,England 0-0 Argentina,Yes,No,43253466484118613223346398545174650853078864702581205836915278054978935826821,91650759796378202584724157456744833051057694449229578587519268009658092695924,2369147.7477,628511.2195879973,0.11,0.12,0.05,0.01,0.12,0.11,0.009999999999999995,232776.24109999998,304451.7611,137509.3356,70099.172,72779.86700000001,62950.00800000001,0.89,0.88,0.010000000000000009,573665.268,600770.0730000001,509322.7920000001,1645957.2388999998,2086206.7188999997,1008401.7943999999
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891219,Exact Score: England 0 - 1 Argentina?,soccer_exact_score,exact_score,England 0-1 Argentina,Yes,No,41045527512268360685725320341848746392347371808137856331438917424116402243553,1351728696415012668525025209335182484623055581851240233174885859883807349800,2625186.8876,77112.43566199971,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,241616.6784,316335.5577,125848.8264,11150.9643,17659.2539,3316.3410000000003,0.9,0.89,0.010000000000000009,109063.8157,193109.1461,29847.069000000003,1875995.6616,2384737.3923,1018231.4136
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891220,Exact Score: England 1 - 0 Argentina?,soccer_exact_score,exact_score,England 1-0 Argentina,Yes,No,29082119852184882114731263198351891103705769695006912987495703754534365304900,41754789248142511359171926226472723539541594752808820450975099711676572536631,2103666.4998,223887.22509600018,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,115771.4338,192564.2525,25968.9826,18607.889499999997,25599.7407,9685.672,0.9,0.89,0.010000000000000009,177384.5805,257790.86930000002,87171.04800000001,868663.9862,1382585.1575,210112.67740000002
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891223,Exact Score: England 0 - 2 Argentina?,soccer_exact_score,exact_score,England 0-2 Argentina,Yes,No,103924464656842139834411334044458718365614191042431777990933380586754335591529,106222269538901216535060077111726153955840621875162482935916170653827756832279,2068534.4355,195855.57462399954,0.05,0.06,0.05,0.01,0.06,0.05,0.009999999999999995,115284.93480000002,121126.62680000001,59337.18,6101.8955000000005,7195.2875,2590.4395000000004,0.95,0.94,0.010000000000000009,123893.29449999999,149546.3025,49218.3505,1672921.7052,1730901.1632,929615.82
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891225,Exact Score: England 1 - 1 Argentina?,soccer_exact_score,exact_score,England 1-1 Argentina,Yes,No,81080974672551565054075917620012410907813880209171233291278092513449593893636,77978482618597672721880391069757927543484439656457121351124825069799416405167,2383372.5983,245654.33797400087,0.16,0.17,0.05,0.01,0.17,0.16,0.010000000000000009,331844.4553,432576.81039999996,192931.6621,42392.3532,44065.9314,26182.267200000002,0.84,0.83,0.010000000000000009,229314.05680000002,248194.6086,137456.9028,1574785.4146999996,2012323.3495999998,941960.4678999998
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891226,Exact Score: England 2 - 0 Argentina?,soccer_exact_score,exact_score,England 2-0 Argentina,Yes,No,57058276548389178483129617327193548364996961350062473562281166826626437831514,46333526303771590568889211654992874459759074505626943472275012119002117619520,2088403.2078,246908.66951299738,0.06,0.07,0.05,0.01,0.07,0.06,0.010000000000000009,102862.6379,152865.4805,41894.6843,16193.076799999999,17580.1456,10109.5638,0.94,0.93,0.009999999999999898,273969.9132,307259.5644,158383.1662,1257732.2721000002,1763316.5695000002,556600.8057
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891228,Exact Score: England 0 - 3 Argentina?,soccer_exact_score,exact_score,England 0-3 Argentina,Yes,No,46054044443380329959731855163353177370713919018293384961924558329416780367968,37787720671657028953239369932901424363867233853007236929359382152195630937100,549287.43644,660543.7906620003,0.014,0.015,0.05,0.001,0.015,0.014,0.0009999999999999992,4946.64156,5050.01256,95.54594999999999,892.69254,982.54934,29.533140000000003,0.986,0.985,0.0010000000000000009,88664.02746,130795.77066,2079.97686,285785.25844,288875.86744,6274.18405
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891230,Exact Score: England 1 - 2 Argentina?,soccer_exact_score,exact_score,England 1-2 Argentina,Yes,No,65445310799053405336363507631846888765251870054698557826564649655457303407136,105417117367513783489773296552210774986159257496601169303738978592687497537717,3392905.4311,942238.6933950086,0.07,0.08,0.05,0.01,0.08,0.07,0.009999999999999995,230208.2825,281985.5405,114372.60800000001,96016.186,98636.0575,87591.2212,0.93,0.92,0.010000000000000009,1295703.0539999998,1345480.6124999998,1163711.9388,2487604.0579000004,2953764.3499000003,1316376.6824
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891232,Exact Score: England 2 - 1 Argentina?,soccer_exact_score,exact_score,England 2-1 Argentina,Yes,No,102395626154213317678177992225521703577320136815766473171936770005480602626064,79308791843823770902626560398054587026493043481914041462250885886140861951241,3253876.9222,1311098.741900002,0.08,0.09,0.05,0.01,0.09,0.08,0.009999999999999995,230818.75930000003,291100.131,138581.13330000002,71710.8002,75589.8734,63606.2296,0.92,0.91,0.010000000000000009,839146.6498,899918.7966,731471.6404,2231251.6109,2718982.7092000004,1401112.9769000001
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891234,Exact Score: England 3 - 0 Argentina?,soccer_exact_score,exact_score,England 3-0 Argentina,Yes,No,99393017547257574165276709606048627218771813334396076729506842448653300442471,27548915423574292175470968504869301604141452889468132821612418576782214690302,484469.61125,1024071.122398998,0.019,0.02,0.05,0.001,0.02,0.019,0.0010000000000000009,6375.61497,7805.59947,61.3038,771.91643,894.10843,32.034949999999995,0.981,0.98,0.0010000000000000009,53856.04357,98429.25157,1654.01505,240263.72503,278090.37053,3003.8862
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891235,Exact Score: England 1 - 3 Argentina?,soccer_exact_score,exact_score,England 1-3 Argentina,Yes,No,1596615828428354349349354119101750593225369697601533584604091436384403193945,110278609405605128921282134108065183159383487425862578948314342533292451994574,1080822.56963,882803.2628809976,0.031,0.032,0.05,0.001,0.032,0.031,0.0010000000000000009,27284.024760000004,27486.849960000003,1455.09696,3932.30759,4186.0785,314.90729999999996,0.969,0.968,0.0010000000000000009,135879.67241,153114.99149999997,9843.392699999999,769788.29524,773616.25004,44016.683039999996
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891238,Exact Score: England 2 - 2 Argentina?,soccer_exact_score,exact_score,England 2-2 Argentina,Yes,No,31642386487109653628594990163673827037558065492555269364249642196902932167430,21146949608908075016905035834719422927394104436010973394302036200270077023437,2321497.8586,819736.4244410058,0.05,0.06,0.05,0.01,0.05,0.04,0.010000000000000002,61960.6027,107601.67930000002,912.4525,4680.4927,5139.1527,2860.8316,0.96,0.95,0.010000000000000009,117795.66729999999,130470.00729999998,68659.95839999999,973757.6173,1570831.9207000001,17336.5975
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891239,Exact Score: England 3 - 1 Argentina?,soccer_exact_score,exact_score,England 3-1 Argentina,Yes,No,4368454125474265112035901833821219203771050138629536900947918032299642497953,24996204541035305722780915374221767374649829191473083752555975864631419926135,522329.59422,1051832.293842001,0.039,0.04,0.05,0.001,0.041,0.04,0.0010000000000000009,7920.667060000001,9112.49646,6258.13586,7178.93621,7315.68521,480.93559999999997,0.96,0.959,0.0010000000000000009,205503.66379,211371.31478999997,11542.454399999999,180101.98294,200910.64354,146379.32413999998
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891241,Exact Score: England 2 - 3 Argentina?,soccer_exact_score,exact_score,England 2-3 Argentina,Yes,No,104846435425965355630732487554714732405290686413059877728470034873320763158056,68553770361181990171771526168919519817520576722127365542798619751233132722036,1532759.38347,2055331.5944600021,0.02,0.021,0.05,0.001,0.022,0.02,0.0019999999999999983,30435.97604,30562.00764,11119.2521,1364.7911199999999,1607.83458,768.6075999999999,0.98,0.978,0.0020000000000000018,76321.64888,128844.53542,37661.772399999994,1262578.91396,1265654.44236,494301.2979
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891243,Exact Score: England 3 - 2 Argentina?,soccer_exact_score,exact_score,England 3-2 Argentina,Yes,No,66783517924647527565771831463997483131613397140257016725884835432191233017387,18513159176411346013080423412772832357958809739932675160820300117589160849880,1119641.14977,2087651.9561920115,0.022,0.023,0.05,0.001,0.022,0.021,0.0009999999999999974,19881.39554,20597.54708,115.27824,1649.59314,1979.63806,50.66964000000001,0.979,0.978,0.0010000000000000009,102197.11686,166495.16194,2362.17036,798988.60446,819684.36292,5124.6417599999995
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891245,Exact Score: England 3 - 3 Argentina?,soccer_exact_score,exact_score,England 3-3 Argentina,Yes,No,35274814130938479637696568129097831191442108649292202725771583986688006917901,38672130425907924243628600469683991098453200475434882640880676035086332699152,635895.5508,2718684.4862239924,0.01,0.011,0.05,0.001,0.01,0.009,0.0010000000000000009,4765.36483,4899.71083,26.0822,1043.3595,1043.3595,554.19588,0.991,0.99,0.0010000000000000009,170890.6805,170890.6805,61023.12412,382678.54517,387102.39917,2582.1378
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29413257.46656,15251010.793634014,2891247,Exact Score: Any Other Score?,soccer_exact_score,exact_score,Any Other Score,Yes,No,54139618721823438810152556683232960667126604685588718805790329855516947107317,7198339107238799287190106990106984631915528639805878508693521251061094286006,832047.00363,131299.14359900003,0.049,0.05,0.05,0.001,0.05,0.049,0.0010000000000000009,41221.340879999996,41226.58118,3116.26,985.4018800000001,2098.1268800000003,8.1438,0.951,0.95,0.0010000000000000009,22222.26812,52174.54312,158.0562,707094.27912,707167.73882,59208.939999999995
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-first-to-score,England vs. Argentina - First Team to Score,652395.2178,131756.16023800004,2891253,England to score first vs. Argentina?,soccer_first_to_score,first_score,England to score first,Yes,No,92953483892289658544889000974288855848784004028658499359015085708385587519769,9959810430072164951581687578181863242074512811271493329093945224133436217583,221756.5613,32671.652801000007,0.46,0.47,0.05,0.01,0.47,0.46,0.009999999999999953,20402.284099999997,23921.9345,9371.2313,24669.7492,27270.268,13651.7512,0.54,0.53,0.010000000000000009,29492.410800000005,32802.162000000004,16025.968800000002,22517.865900000004,26181.1755,10567.558700000001
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-first-to-score,England vs. Argentina - First Team to Score,652395.2178,131756.16023800004,2891255,Argentina to score first vs. England?,soccer_first_to_score,first_score,Argentina to score first,Yes,No,9302771105367353872707671151768722686369349135071912185802709136841950018423,26053053548902492494422721889001561288970649895933401112331738009431358229898,230721.1321,40859.74685500003,0.42,0.43,0.05,0.01,0.43,0.42,0.010000000000000009,20838.7376,24476.9876,7833.120800000001,13225.6273,20159.1513,5490.2106,0.58,0.57,0.010000000000000009,17533.1727,27933.4587,7581.7194,26936.042400000002,31382.792400000002,10383.4392
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-first-to-score,England vs. Argentina - First Team to Score,652395.2178,131756.16023800004,2891257,England vs. Argentina: Neither team to score first?,soccer_first_to_score,first_score,Neither team to score first,Yes,No,80745909502220124682585037173755203940998578770905058324038123815227882466599,92387911086121548619034407725776864071434127481379926715939362308392137173608,205831.3133,58240.0959,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,6325.670099999999,7364.237499999999,811.7637,10972.4699,11363.6731,6999.644,0.9,0.89,0.010000000000000009,103166.48010000002,107665.3169,62996.796,47003.219900000004,53953.6325,6567.906300000001
