fixture_id,home,away,event_slug,event_title,event_liquidity,event_volume,market_id,question,sports_market_type,group,contract,outcome_yes,outcome_no,token_yes,token_no,market_liquidity,market_volume,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,yes_ask,yes_bid,yes_spread,yes_ask_depth_1c,yes_ask_depth_2c,no_ask,no_bid,no_spread,no_ask_depth_1c,no_ask_depth_2c
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880282,Spread: Spain (-4.5),spreads,spread,Spain (-4.5),Spain,France,43190131410633569060629887778449426244517369889727443132586475436739033828594,20733781996075291761729982813918445020762974901306582268393515206318391177920,103138.4535,1736.649991,0.002,0.003,0.05,0.001,0.003,0.002,0.001,20.25913,20.33913,0.998,0.997,0.0010000000000000009,5027.84866,5027.84866
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880283,Spread: France (-5.5),spreads,spread,France (-5.5),France,Spain,73890530779810239314041282700775321999324436802550131453638869233484467687150,65282586811200101276858408511076373816898906897909815360759231430945466787003,123095.25529,7341.164158999999,0.002,0.005,0.05,0.001,0.005,0.002,0.003,43.61896,43.73896,0.998,0.995,0.0030000000000000027,5599.757549999999,5599.757549999999
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880284,Spread: Spain (-5.5),spreads,spread,Spain (-5.5),Spain,France,47544478445414613014837302842680942665144136282362225608070045555832035436006,51759045231754660167170155813240147789680352606682352252663510493081247181765,111178.60729,11085.484610999996,0.001,0.002,0.05,0.001,0.002,0.001,0.001,27.67482,30.92282,0.999,0.998,0.0010000000000000009,117.75213000000001,117.75213000000001
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880285,France vs. Spain: O/U 0.5,totals,totals,Total over 0.5,Over,Under,93621877401234419621314914878247053156676767255161975427592990469651575392857,103588629757836193828943958421030068317776875822101862988175194628065548205661,226629.4487,49848.06759600001,0.93,0.94,0.05,0.01,0.94,0.93,0.009999999999999898,245807.81139999995,318756.02259999997,0.07,0.06,0.010000000000000009,5218.3827,7001.7048
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880286,France vs. Spain: O/U 1.5,totals,totals,Total over 1.5,Over,Under,104074451372048602128001618000530859086262952223487742239073643047697074819538,41417927415573059825881707573915018893363035049257743343363376372715984026620,529966.2747,22521.995677000003,0.77,0.78,0.05,0.01,0.78,0.77,0.010000000000000009,894404.1284,918701.9364000001,0.23,0.22,0.010000000000000009,21305.385599999998,24946.9181
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880287,France vs. Spain: O/U 2.5,totals,totals,Total over 2.5,Over,Under,56086268628889124557250914532536112313643119412803301998657015039799775065029,7927738752961960185807600674903955418037122669544360560753980310114012803166,1612229.9212,512339.6011910004,0.51,0.52,0.05,0.01,0.52,0.51,0.010000000000000009,988722.4815000001,1286190.4779000003,0.49,0.48,0.010000000000000009,193350.60470000003,234937.60100000002
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880288,France vs. Spain: O/U 3.5,totals,totals,Total over 3.5,Over,Under,18420609569005427649925910125201571706791650759316179090937047530222999202321,63517308332278283934086651714231606691871973537528054061626075830663254629562,312637.8998,27472.099795999988,0.29,0.3,0.05,0.01,0.3,0.29,0.010000000000000009,21759.1438,30177.2782,0.71,0.7,0.010000000000000009,71819.8398,77148.7303
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880289,France vs. Spain: O/U 4.5,totals,totals,Total over 4.5,Over,Under,89800254334029140064608772524502579956223815528162566803987670818707387264066,21489011883443559529913204519715082246016288654433381946935195520275158448468,236265.3668,5053.092989999999,0.13,0.14,0.05,0.01,0.14,0.13,0.010000000000000009,7509.357200000001,10715.843600000002,0.87,0.86,0.010000000000000009,238872.40840000001,261650.67680000002
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880290,France vs. Spain: O/U 5.5,totals,totals,Total over 5.5,Over,Under,73689106989074744684072049482863602470491607644111440575440244998647920912817,102312867442561349352265384149108641911562837122165506880249128194404842350460,199705.7385,24808.045923,0.05,0.06,0.05,0.01,0.06,0.05,0.009999999999999995,3330.4099000000006,4318.9987,0.95,0.94,0.010000000000000009,52587.1224,87402.7213
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880291,France vs. Spain: O/U 6.5,totals,totals,Total over 6.5,Over,Under,65927378566083990121398325389524468237884023160864027941436378154329449894885,61125034899855430727257221872616503829675167473084663909740466988080331862682,145380.68232,5763.154025000001,0.018,0.022,0.05,0.001,0.022,0.018,0.004,127.27378,128.94378,0.982,0.978,0.0040000000000000036,15977.89754,49305.88974
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880292,France vs. Spain: O/U 7.5,totals,totals,Total over 7.5,Over,Under,35780331243426001729169219035529216862972524191919114601752118967843128858708,106579115958201329474067752393600124097475108303754705269295567988359448508545,85892.86854,3005.648925,0.006,0.009,0.05,0.001,0.009,0.006,0.002999999999999999,34.21076,55.61076,0.994,0.991,0.0030000000000000027,7221.550249999999,7221.550249999999
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880293,France vs. Spain: O/U 8.5,totals,totals,Total over 8.5,Over,Under,55063343811248392373051971039263085024558768218685785995682895308627750198568,49260935378655830202287907346580281830498673815567575118260024336602006049962,96155.70285,7112.067664,0.001,0.005,0.05,0.001,0.005,0.001,0.004,11.07241,62.47241,0.999,0.995,0.0040000000000000036,203707.73835,203707.73835
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880294,France vs. Spain: Both Teams to Score,both_teams_to_score,btts,Both teams to score,Yes,No,48208521961816492239948780573157134894288519996473576193996943308552989258978,114851653579916708225902120458586876702829707995854633657858827308088953335807,352986.4087,257567.38307700036,0.59,0.6,0.05,0.01,0.6,0.59,0.010000000000000009,170888.678,182674.7912,0.41,0.4,0.009999999999999953,35329.5302,48857.9451
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880296,France vs. Spain: Both Teams to Score in First Half,both_teams_to_score_first_half,btts,Both teams to score first half,Yes,No,1888081531865094633559460189195365723432572324396968272374120170447880840450,65025227634817145094677092128414443239861870937828287657786086990407322897551,129403.2741,4939.391062999999,0.2,0.21,0.05,0.01,0.22,0.21,0.010000000000000009,438.3960000000001,1970.8583999999998,0.79,0.78,0.010000000000000009,3367.5312000000004,4995.9147
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880298,France vs. Spain: 1st Half O/U 0.5,first_half_totals,half_total,First half over 0.5,Over,Under,104909186176784941618398360676967673339610850366699939228655929690879870090193,3815754634421679093948838798100888613819181720385844560149182551122227067064,267135.8298,648.821807,0.67,0.68,0.05,0.01,0.68,0.67,0.010000000000000009,43569.3297,49149.771700000005,0.33,0.32,0.010000000000000009,2638.1154000000006,3628.0344000000005
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880299,France vs. Spain: 1st Half O/U 1.5,first_half_totals,half_total,First half over 1.5,Over,Under,114625414204102765284049715241566308832899382572529196737236767302607658890885,24915012543046042696902360483360571609445808290322692849859645951879157786955,279199.499,3434.7061219999996,0.31,0.32,0.05,0.01,0.32,0.31,0.010000000000000009,19842.582200000004,21649.230000000003,0.69,0.68,0.009999999999999898,36361.3911,41447.5116
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880300,France vs. Spain: 1st Half O/U 2.5,first_half_totals,half_total,First half over 2.5,Over,Under,89710152037434723930684083459419499010670652037294206230188152131921001310329,75482702752708130525137755996985097517971211330048741942934933548751798163904,221841.4947,159.6684,0.1,0.12,0.05,0.01,0.12,0.1,0.01999999999999999,5819.6062,6206.426200000001,0.9,0.88,0.020000000000000018,3123.3749000000003,9266.021700000001
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880301,France vs. Spain: France O/U 0.5,soccer_team_totals,team_total,France over 0.5,Over,Under,114518890942858816201276091622133936851963771964205317899933753953108659205389,67639070639273649348920093071331650970312633109247258353131460465330202460920,131152.3627,5592.555683000001,0.79,0.8,0.05,0.01,0.8,0.79,0.010000000000000009,23364.5492,38536.7304,0.21,0.2,0.009999999999999981,6049.9766,9577.3302
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880302,France vs. Spain: France O/U 1.5,soccer_team_totals,team_total,France over 1.5,Over,Under,6450582760677668266111446422798825248269801552653339576184351667430940072580,12441690350581086287792136861178826660934885227385150145612033503017621586401,235235.3637,9795.880484999998,0.44,0.45,0.05,0.01,0.45,0.44,0.010000000000000009,22535.285,30460.5143,0.56,0.55,0.010000000000000009,3010.1358,10028.628799999999
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880303,France vs. Spain: France O/U 2.5,soccer_team_totals,team_total,France over 2.5,Over,Under,1799846813474589872998570126945647372472479327408801808202490119334529729184,5429871442882978789576524224999178353939701893521678346414277550124702332192,154676.3443,909.872173,0.17,0.18,0.05,0.01,0.18,0.17,0.009999999999999981,388.4938,669.1298,0.83,0.82,0.010000000000000009,13269.525099999999,23530.1131
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880304,France vs. Spain: Spain O/U 0.5,soccer_team_totals,team_total,Spain over 0.5,Over,Under,45698253942107646274704295198410211148573380608652390429399913727259384489646,108173233104418572959072098198277383976956713063219644664620328439726045318853,198549.9824,2884.625487,0.73,0.74,0.05,0.01,0.74,0.73,0.010000000000000009,34906.501000000004,42371.373,0.27,0.26,0.010000000000000009,1606.1478000000002,3343.6857
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880305,France vs. Spain: Spain O/U 1.5,soccer_team_totals,team_total,Spain over 1.5,Over,Under,105354510220076901134564831066141882076521567068778161818274559470094245055713,106222675954481519433935905504703669695366051743351651976481205990340023937888,159169.2998,515.997718,0.34,0.35,0.05,0.01,0.35,0.34,0.009999999999999953,1131.8945999999999,5588.034,0.66,0.65,0.010000000000000009,1777.7827000000002,9706.1951
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880306,France vs. Spain: Spain O/U 2.5,soccer_team_totals,team_total,Spain over 2.5,Over,Under,40036682957574500718179413976996640977616817731655554963851249452388881939337,17448640097898278526416350302729586746542086072168343904699520142764698370708,116806.385,673.294537,0.11,0.12,0.05,0.01,0.12,0.11,0.009999999999999995,234.1766,476.3276000000001,0.89,0.88,0.010000000000000009,2631.4871000000003,34489.8409
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880307,France vs. Spain: France 1st Half O/U 0.5,soccer_first_half_team_totals,half_team,France first half over 0.5,Over,Under,25885033545553090312324156997225251453041391769387159109142760480330526020543,42983939164497309583284292592529265374708639122774885981069472523505070419963,124381.8347,853.6054179999998,0.46,0.48,0.05,0.01,0.48,0.46,0.019999999999999962,2170.7569,2707.3069,0.54,0.52,0.020000000000000018,593.9704,753.0104000000001
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880308,France vs. Spain: France 1st Half O/U 1.5,soccer_first_half_team_totals,half_team,France first half over 1.5,Over,Under,23882723313722799710753750792447407913565305200659132413955085291627010519380,114599506233410205013965915230971686534854043530437304627637245061554798322104,101875.7233,454.988178,0.12,0.14,0.05,0.01,0.14,0.12,0.020000000000000018,207.27530000000002,326.0593,0.88,0.86,0.020000000000000018,289.573,361.573
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880309,France vs. Spain: Spain 1st Half O/U 0.5,soccer_first_half_team_totals,half_team,Spain first half over 0.5,Over,Under,71773652599671927674100287672501501848545163185365738297591074744739345502058,8251893790976760558579035667407917735765873056011357233640332078384088601460,123609.3311,578.55896,0.38,0.4,0.05,0.01,0.4,0.38,0.020000000000000018,1517.0421999999999,1718.6422,0.62,0.6,0.020000000000000018,749.5688,4943.8792
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880310,France vs. Spain: Spain 1st Half O/U 1.5,soccer_first_half_team_totals,half_team,Spain first half over 1.5,Over,Under,67776518831036877113257787638201889895043623494850430696298575020470496274836,103730305453371689578772843383937949575086931793199237338547627783220404449413,96639.6524,608.155444,0.08,0.1,0.05,0.01,0.1,0.08,0.020000000000000004,137.18990000000002,138.3899,0.92,0.9,0.020000000000000018,1504.8515000000002,10918.951500000001
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880311,France vs. Spain: Both Teams to Score in Second Half,both_teams_to_score_second_half,btts,Both teams to score second half,Yes,No,112466382295664289829459056663297088123397929877632819091876786876890908459369,55277132820048999316588118781963215220856251244222461943048701301444097988699,197854.8667,11121.651168,0.3,0.31,0.05,0.01,0.31,0.3,0.010000000000000009,28964.776299999998,29032.0303,0.7,0.69,0.010000000000000009,1727.673,5216.793
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880312,France vs. Spain: 2nd Half O/U 0.5,second_half_totals,half_total,Second half over 0.5,Over,Under,12553593132141926779705729713890012884924102469541358979044081835833856965680,78720971987158035313107175296701308825659530535673335315153668236919816191026,67104.5157,1224.38515,0.81,0.82,0.05,0.01,0.82,0.81,0.009999999999999898,5947.418199999999,8181.8182,0.19,0.18,0.010000000000000009,68.9484,167.3166
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880313,France vs. Spain: 2nd Half O/U 1.5,second_half_totals,half_total,Second half over 1.5,Over,Under,82633955562443964104834414868840481173042095946651687313496151314602869194222,49413760078030419663070410547655679060766883704209289183079123760886032957736,83866.248,3432.5328720000007,0.47,0.49,0.05,0.01,0.49,0.47,0.020000000000000018,1563.5338000000002,3534.7093,0.53,0.51,0.020000000000000018,789.6001,1066.5471
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880314,France vs. Spain: 2nd Half O/U 2.5,second_half_totals,half_total,Second half over 2.5,Over,Under,5804092389278640179501341471682724913035207092859466068137719047468815645550,84551637520084115956334639916117710661487314535830961503302093106321956216647,68480.5371,648.307082,0.21,0.23,0.05,0.01,0.23,0.21,0.020000000000000018,904.8614,1938.3614,0.79,0.77,0.020000000000000018,901.4258000000002,1278.4403000000002
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880315,France vs. Spain: France 2nd Half O/U 0.5,soccer_second_half_team_totals,half_team,France second half over 0.5,Over,Under,53578967555179394029768068783461145025051454077067974894383860531675344355705,111063298073187772191668174361381608428756593838091467221059751005589648351920,56324.2695,199.135045,0.54,0.57,0.05,0.01,0.57,0.54,0.029999999999999916,454.38399999999996,460.28399999999993,0.46,0.43,0.030000000000000027,262.176,276.57599999999996
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880316,France vs. Spain: France 2nd Half O/U 1.5,soccer_second_half_team_totals,half_team,France second half over 1.5,Over,Under,88035493218667224917418705470479144841541219369525194414528799989351995306168,11982212120822913375247990301387556977528732688195597494120802046120511067011,60351.3306,63.481778000000006,0.16,0.19,0.05,0.01,0.19,0.16,0.03,72.7359,74.83590000000001,0.84,0.81,0.029999999999999916,697.8141,706.4141
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880317,France vs. Spain: Spain 2nd Half O/U 0.5,soccer_second_half_team_totals,half_team,Spain second half over 0.5,Over,Under,101833347958290485243825491814830963996412442540103142646091448114477242168632,81699694855762781416836903454433612413043747143308181279318763961815414386830,55307.5854,157.24976900000001,0.48,0.5,0.05,0.01,0.5,0.48,0.020000000000000018,205.9533,211.1533,0.52,0.5,0.020000000000000018,229.8414,243.67079999999999
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880318,France vs. Spain: Spain 2nd Half O/U 1.5,soccer_second_half_team_totals,half_team,Spain second half over 1.5,Over,Under,12901517372996822794778134930658286899226426151678746790580606775109408441866,64853319675220314551571668125828657109311685209164260267274308291555855595691,46260.1691,15.789472,0.12,0.19,0.05,0.01,0.19,0.12,0.07,0.95,0.95,0.88,0.81,0.06999999999999995,17.6,17.6
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880319,France vs. Spain: Team to Advance,soccer_team_to_advance,advance,France to advance,France,Spain,112548421964662546558474258688565408276000153279440324883721010878524791926004,46421815574359643620514688756609814860051932583278915389775335554413697029363,2614777.9424,3330972.0295399483,0.59,0.6,0.05,0.01,0.6,0.59,0.010000000000000009,1569483.9087,2015165.6263000001,0.41,0.4,0.009999999999999953,630063.4138,720301.0508999999
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880320,France vs. Spain: Will the Match Go to Extra Time?,soccer_extra_time,extra_time,Match goes to extra time,Yes,No,82134033991219588913638123545096751445348467846339810827798986773540497724404,19818933179896322285481714967789979559634648801004911817556574465714917352768,178520.5198,22895.92207199997,0.3,0.31,0.05,0.01,0.31,0.3,0.010000000000000009,12445.9819,12808.9786,0.7,0.69,0.010000000000000009,3704.6019999999994,14091.314799999998
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-more-markets,France vs. Spain - More Markets,11198288.64017,4541626.880219949,2880321,France vs. Spain: Will the Match Go to a Penalty Shootout?,soccer_penalty_shootout,extra_time,Match goes to penalties,Yes,No,77529260724054657968946492262323203636321048958490096102000181881788110104637,48486733280217252656935435467867738281633817325625479237374275664388637093762,161088.0226,3542.265149000002,0.16,0.17,0.05,0.01,0.17,0.16,0.010000000000000009,5509.0007000000005,5524.5427,0.84,0.83,0.010000000000000009,1823.4336,3646.8055999999997
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880013,Exact Score: France 0 - 0 Spain?,soccer_exact_score,exact_score,France 0-0 Spain,Yes,No,78963409992053878644893071665427145193963091703926577188026648732396003911103,77881190662643899457736920194864090588368126495338972217511639043776213045181,355603.4134,61430.10355300001,0.06,0.07,0.05,0.01,0.07,0.06,0.010000000000000009,17042.4225,21422.894399999997,0.94,0.93,0.009999999999999898,124637.05899999998,166156.00299999997
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880015,Exact Score: France 0 - 1 Spain?,soccer_exact_score,exact_score,France 0-1 Spain,Yes,No,110991610973002578027307713898169106548022373714216382307412178106148474786468,38987024222824992062885932044774134146032062916970708494826980316584975066700,409608.9207,40919.105039,0.07,0.08,0.05,0.01,0.08,0.07,0.009999999999999995,21235.954400000002,28188.615400000002,0.93,0.92,0.010000000000000009,135038.69819999998,212957.03319999998
fifwc-fra-esp-2026-07-14,France,Spain,fifwc-fra-esp-2026-07-14-exact-score,France vs. Spain - Exact Score,5913865.45006,1548297.107216,2880017,Exact Score: France 1 - 0 Spain?,soccer_exact_score,exact_score,France 1-0 Spain,Yes,No,4443872881107771978017433223712575118120828728153342128544811186002880091381,37652786653434510579943314013401040592110483562482403742549757440634543329735,390502.2264,85204.288286,0.09,0.1,0.05,0.01,0.1,0.09,0.010000000000000009,23639.804900000003,31369.373300000003,0.91,0.9,0.010000000000000009,190477.3732,220227.9151
