report,date,team,player,role,duration_match,passes_attempted,passes_completed,pass_completion_pct,switches,crosses_attempted,crosses_completed,line_breaks_attempted,line_breaks_completed,line_break_completion_pct,ball_progressions,take_ons,step_ins,attempts,goals,minutes,starter,attempts_per90,goals_per90,passes_attempted_per90,passes_completed_per90,crosses_attempted_per90,line_breaks_completed_per90,ball_progressions_per90,take_ons_per90,step_ins_per90
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Lisandro Martínez,DEF,120,118,115,97,1,0,0,25,23,92,0,0,0,1,1,120,True,0.75,0.75,88.5,86.25,0.0,17.25,0.0,0.0,0.0
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Rodrigo De Paul,MID,120,76,72,95,0,3,2,16,14,88,5,1,4,0,0,84,True,0.0,0.0,81.42857142857143,77.14285714285714,3.2142857142857144,15.0,5.357142857142857,1.0714285714285714,4.285714285714286
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Lionel Messi,FWD,120,46,39,85,0,7,3,22,17,77,10,5,5,9,1,120,True,6.75,0.75,34.5,29.25,5.25,12.75,7.5,3.75,3.75
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Cristian Romero,DEF,120,117,114,97,0,0,0,31,30,97,6,2,4,1,0,120,True,0.75,0.0,87.75,85.5,0.0,22.5,4.5,1.5,3.0
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Thiago Almada,FWD,120,34,29,85,0,0,0,7,5,71,1,1,0,0,0,64,True,0.0,0.0,47.8125,40.78125,0.0,7.03125,1.40625,1.40625,0.0
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Alexis Mac Allister,MID,120,89,80,90,0,0,0,17,15,88,0,0,0,2,0,120,True,1.5,0.0,66.75,60.0,0.0,11.25,0.0,0.0,0.0
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Lautaro Martínez,FWD,120,13,13,100,0,0,0,0,0,0,1,1,0,0,0,64,True,0.0,0.0,18.28125,18.28125,0.0,0.0,1.40625,1.40625,0.0
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Enzo Fernández,MID,120,111,102,92,2,1,0,26,22,85,2,1,1,4,0,120,True,3.0,0.0,83.25,76.5,0.75,16.5,1.5,0.75,0.75
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Facundo Medina,DEF,120,50,47,94,0,2,1,3,2,67,0,0,0,0,0,86,True,0.0,0.0,52.325581395348834,49.18604651162791,2.0930232558139537,2.0930232558139537,0.0,0.0,0.0
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Nahuel Molina,DEF,120,60,57,95,1,3,0,9,6,67,1,1,0,0,0,104,True,0.0,0.0,51.92307692307692,49.32692307692308,2.5961538461538463,5.1923076923076925,0.8653846153846154,0.8653846153846154,0.0
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Nicolás Tagliafico,DEF,120,21,21,100,0,0,0,2,2,100,0,0,0,0,0,34,False,0.0,0.0,55.588235294117645,55.588235294117645,0.0,5.294117647058823,0.0,0.0,0.0
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Gonzalo Montiel,DEF,120,5,3,60,0,0,0,0,0,0,0,0,0,1,0,16,False,5.625,0.0,28.125,16.875,0.0,0.0,0.0,0.0,0.0
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Leandro Paredes,MID,120,40,39,98,1,0,0,8,7,88,1,0,1,1,0,36,False,2.5,0.0,100.0,97.5,0.0,17.5,2.5,0.0,2.5
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Julián Alvarez,FWD,120,22,20,91,0,1,0,3,3,100,2,2,0,1,0,56,False,1.6071428571428572,0.0,35.357142857142854,32.142857142857146,1.6071428571428572,4.821428571428571,3.2142857142857144,3.2142857142857144,0.0
PMSR-M86-ARG-V-CPV.pdf,2026-07-03,Argentina,Nico Gonzalez,FWD,120,27,21,78,0,2,0,6,4,67,4,4,0,2,0,56,False,3.2142857142857144,0.0,43.392857142857146,33.75,3.2142857142857144,6.428571428571429,6.428571428571429,6.428571428571429,0.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Jordan Pickford,GK,90,39,23,59,1,0,0,23,10,43,0,0,0,0,0,90,True,0.0,0.0,39.0,23.0,0.0,10.0,0.0,0.0,0.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Ezri Konsa,DEF,90,32,29,91,0,0,0,7,4,57,1,0,1,0,0,90,True,0.0,0.0,32.0,29.0,0.0,4.0,1.0,0.0,1.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Nico O'Reilly,DEF,90,18,16,89,1,1,1,7,6,86,0,0,0,1,0,90,True,1.0,0.0,18.0,16.0,1.0,6.0,0.0,0.0,0.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Declan Rice,MID,90,30,27,90,0,1,0,7,4,57,2,0,2,0,0,90,True,0.0,0.0,30.0,27.0,1.0,4.0,2.0,0.0,2.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Marc Guéhi,DEF,90,34,31,91,0,0,0,12,10,83,1,1,0,0,0,90,True,0.0,0.0,34.0,31.0,0.0,10.0,1.0,1.0,0.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Bukayo Saka,FWD,90,6,6,100,0,2,1,0,0,0,1,1,0,0,0,57,True,0.0,0.0,9.473684210526315,9.473684210526315,3.1578947368421053,0.0,1.5789473684210527,1.5789473684210527,0.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Elliot Anderson,MID,90,24,19,79,0,0,0,6,5,83,0,0,0,0,0,90,True,0.0,0.0,24.0,19.0,0.0,5.0,0.0,0.0,0.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Harry Kane,FWD,90,7,7,100,0,1,1,0,0,0,1,1,0,1,1,90,True,1.0,1.0,7.0,7.0,1.0,0.0,1.0,1.0,0.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Jude Bellingham,MID,90,23,17,74,0,0,0,7,5,71,4,2,2,3,2,90,True,3.0,2.0,23.0,17.0,0.0,5.0,4.0,2.0,2.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Anthony Gordon,FWD,90,10,8,80,0,1,0,6,4,67,7,6,1,1,0,90,True,1.0,0.0,10.0,8.0,1.0,4.0,7.0,6.0,1.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,John Stones,DEF,90,1,1,100,1,0,0,1,1,100,0,0,0,0,0,33,False,0.0,0.0,2.727272727272727,2.727272727272727,0.0,2.727272727272727,0.0,0.0,0.0
PMSR-M92-MEX-V-ENG.pdf,2026-07-05,England,Morgan Rogers,MID,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Emiliano Martínez,GK,90,20,14,70,0,0,0,5,3,60,0,0,0,0,0,90,True,0.0,0.0,20.0,14.0,0.0,3.0,0.0,0.0,0.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Nicolás Tagliafico,DEF,90,30,26,87,0,2,0,1,0,0,0,0,0,0,0,66,True,0.0,0.0,40.90909090909091,35.45454545454545,2.727272727272727,0.0,0.0,0.0,0.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Leandro Paredes,MID,90,119,116,97,2,0,0,35,33,94,7,1,6,2,0,90,True,2.0,0.0,119.0,116.0,0.0,33.0,7.0,1.0,6.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Lisandro Martínez,DEF,90,51,48,94,0,2,0,15,14,93,3,1,2,1,0,90,True,1.0,0.0,51.0,48.0,2.0,14.0,3.0,1.0,2.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Rodrigo De Paul,MID,90,55,49,89,1,4,1,10,5,50,1,0,1,1,0,66,True,1.3636363636363635,0.0,75.0,66.81818181818181,5.454545454545454,6.818181818181818,1.3636363636363635,0.0,1.3636363636363635
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Julián Alvarez,FWD,90,37,32,86,1,0,0,5,4,80,2,1,1,2,0,90,True,2.0,0.0,37.0,32.0,0.0,4.0,2.0,1.0,1.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Lionel Messi,FWD,90,53,41,77,0,12,4,22,15,68,10,9,1,5,1,90,True,5.0,1.0,53.0,41.0,12.0,15.0,10.0,9.0,1.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Cristian Romero,DEF,90,61,59,97,0,0,0,14,14,100,0,0,0,1,1,90,True,1.0,1.0,61.0,59.0,0.0,14.0,0.0,0.0,0.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Alexis Mac Allister,MID,90,40,34,85,0,0,0,12,8,67,2,1,1,2,0,90,True,2.0,0.0,40.0,34.0,0.0,8.0,2.0,1.0,1.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Enzo Fernández,MID,90,84,77,92,1,0,0,25,23,92,4,3,1,2,1,90,True,2.0,1.0,84.0,77.0,0.0,23.0,4.0,3.0,1.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Nahuel Molina,DEF,90,37,35,95,0,1,0,7,6,86,0,0,0,0,0,73,True,0.0,0.0,45.61643835616438,43.15068493150685,1.2328767123287672,7.397260273972603,0.0,0.0,0.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Gonzalo Montiel,DEF,90,15,14,93,0,1,0,2,2,100,0,0,0,0,0,17,False,0.0,0.0,79.41176470588235,74.11764705882354,5.294117647058823,10.588235294117647,0.0,0.0,0.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Nico Gonzalez,FWD,90,10,10,100,0,3,2,2,2,100,3,1,2,0,0,24,False,0.0,0.0,37.5,37.5,11.25,7.5,11.25,3.75,7.5
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Lautaro Martínez,FWD,90,6,3,50,0,1,1,0,0,0,0,0,0,3,0,24,False,11.25,0.0,22.5,11.25,3.75,0.0,0.0,0.0,0.0
PMSR-M95-ARG-V-EGY.pdf,2026-07-07,Argentina,Facundo Medina,DEF,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Jordan Pickford,GK,120,36,26,72,0,0,0,21,12,57,0,0,0,0,0,120,True,0.0,0.0,27.0,19.5,0.0,9.0,0.0,0.0,0.0
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Ezri Konsa,DEF,120,61,60,98,0,1,0,10,10,100,1,1,0,0,0,89,True,0.0,0.0,61.68539325842696,60.674157303370784,1.0112359550561798,10.112359550561798,1.0112359550561798,1.0112359550561798,0.0
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Nico O'Reilly,DEF,120,38,35,92,0,2,1,6,4,67,2,2,0,0,0,120,True,0.0,0.0,28.5,26.25,1.5,3.0,1.5,1.5,0.0
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Declan Rice,MID,120,46,45,98,3,3,1,11,9,82,1,0,1,0,0,45,True,0.0,0.0,92.0,90.0,6.0,18.0,2.0,0.0,2.0
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,John Stones,DEF,120,82,80,98,2,0,0,15,14,93,2,0,2,0,0,120,True,0.0,0.0,61.5,60.0,0.0,10.5,1.5,0.0,1.5
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Marc Guéhi,DEF,120,84,79,94,0,0,0,20,18,90,3,1,2,0,0,120,True,0.0,0.0,63.0,59.25,0.0,13.5,2.25,0.75,1.5
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Elliot Anderson,MID,120,93,86,92,5,1,1,19,16,84,2,0,2,0,0,120,True,0.0,0.0,69.75,64.5,0.75,12.0,1.5,0.0,1.5
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Harry Kane,FWD,120,18,13,72,1,0,0,5,4,80,0,0,0,3,0,120,True,2.25,0.0,13.5,9.75,0.0,3.0,0.0,0.0,0.0
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Jude Bellingham,MID,120,42,34,81,2,0,0,9,4,44,6,5,1,5,2,45,True,10.0,4.0,84.0,68.0,0.0,8.0,12.0,10.0,2.0
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Anthony Gordon,FWD,120,33,28,85,0,2,1,12,8,67,10,9,1,0,0,71,True,0.0,0.0,41.83098591549296,35.49295774647887,2.535211267605634,10.140845070422536,12.67605633802817,11.408450704225352,1.267605633802817
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Noni Madueke,FWD,120,17,17,100,0,3,1,3,3,100,3,2,1,0,0,45,True,0.0,0.0,34.0,34.0,6.0,6.0,6.0,4.0,2.0
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Bukayo Saka,FWD,120,19,15,79,1,6,2,3,2,67,3,3,0,3,0,75,False,3.6,0.0,22.8,18.0,7.2,2.4,3.6,3.6,0.0
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Morgan Rogers,MID,120,13,13,100,0,0,0,0,0,0,1,1,0,1,0,31,False,2.903225806451613,0.0,37.74193548387097,37.74193548387097,0.0,0.0,2.903225806451613,2.903225806451613,0.0
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Eberechi Eze,MID,120,16,14,88,1,2,0,5,4,80,3,2,1,1,0,75,False,1.2,0.0,19.2,16.8,2.4,4.8,3.6,2.4,1.2
PMSR-M99-NOR-V-ENG.pdf,2026-07-11,England,Reece James,DEF,120,36,32,89,1,1,1,13,9,69,0,0,0,0,0,49,False,0.0,0.0,66.12244897959184,58.775510204081634,1.836734693877551,16.53061224489796,0.0,0.0,0.0
