minute,p_active,p_home_shot,p_away_shot,p_home_goal,p_away_goal,p_home_foul,p_away_foul,p_home_yellow,p_away_yellow,p_home_corner,p_away_corner,p_home_leading_after,p_draw_after,p_away_leading_after,expected_home_goals_after,expected_away_goals_after
35,1.0,0.09897555555555555,0.0906,0.011053333333333333,0.010157777777777778,0.11633333333333333,0.11616,0.01794222222222222,0.017775555555555555,0.03290666666666667,0.029191111111111112,0.2145088888888889,0.5822133333333334,0.20327777777777778,0.33364444444444447,0.31818
36,1.0,0.10752888888888888,0.09863333333333334,0.01199111111111111,0.011293333333333334,0.11430666666666667,0.11460888888888889,0.01646888888888889,0.016231111111111113,0.033653333333333334,0.03017777777777778,0.21948,0.5725222222222223,0.20799777777777778,0.34563555555555553,0.32947333333333334
37,1.0,0.10042888888888889,0.09402666666666666,0.011066666666666667,0.010613333333333334,0.11709111111111112,0.11770444444444444,0.016895555555555556,0.01715111111111111,0.034953333333333336,0.031393333333333336,0.2235911111111111,0.5643733333333333,0.21203555555555556,0.3567022222222222,0.34008666666666665
38,1.0,0.10036888888888888,0.09277111111111111,0.011153333333333333,0.01044888888888889,0.11782444444444444,0.11773555555555555,0.01655111111111111,0.016753333333333332,0.03398444444444444,0.030668888888888888,0.22770666666666667,0.5566444444444445,0.2156488888888889,0.36785555555555555,0.35053555555555554
39,1.0,0.09859111111111112,0.09127111111111111,0.010877777777777778,0.010548888888888889,0.11393111111111111,0.11406,0.01646,0.01654,0.03525111111111111,0.03156222222222222,0.23179111111111111,0.5486311111111111,0.2195777777777778,0.3787333333333333,0.36108444444444443
40,1.0,0.09865777777777777,0.09126,0.010775555555555556,0.010606666666666667,0.11188888888888888,0.11220888888888889,0.018902222222222223,0.018617777777777778,0.03564222222222222,0.031593333333333334,0.23565333333333333,0.5408533333333333,0.22349333333333332,0.3895088888888889,0.37169111111111114
41,1.0,0.09912222222222222,0.09214666666666667,0.011575555555555556,0.010642222222222223,0.11206222222222222,0.11163555555555556,0.022526666666666667,0.022564444444444446,0.036602222222222223,0.03249333333333333,0.23963333333333334,0.5335355555555555,0.22683111111111112,0.40108444444444447,0.38233333333333336
42,1.0,0.14460222222222222,0.1346622222222222,0.016082222222222223,0.014991111111111111,0.14321333333333333,0.14417555555555556,0.02898,0.029308888888888888,0.056315555555555556,0.05048222222222222,0.24492444444444444,0.5237488888888889,0.23132666666666668,0.4171666666666667,0.3973244444444444
43,1.0,0.13148666666666667,0.12202444444444445,0.014351111111111111,0.013666666666666667,0.14698666666666665,0.14617333333333332,0.028055555555555556,0.027597777777777777,0.05240444444444444,0.046913333333333335,0.24967333333333333,0.5148133333333333,0.23551333333333332,0.4315177777777778,0.4109911111111111
44,1.0,0.12873555555555555,0.11999111111111112,0.014128888888888889,0.013322222222222221,0.15096444444444446,0.15118666666666666,0.028622222222222223,0.027875555555555556,0.05199555555555556,0.04678888888888889,0.25415777777777776,0.5064444444444445,0.23939777777777776,0.4456466666666667,0.4243133333333333
45,1.0,0.12956444444444445,0.12008222222222223,0.01331111111111111,0.012866666666666667,0.15380888888888888,0.1556511111111111,0.029064444444444445,0.02954,0.055037777777777776,0.049826666666666665,0.2580311111111111,0.4987333333333333,0.24323555555555557,0.4589577777777778,0.43718
46,1.0,0.13008666666666666,0.11972666666666666,0.013742222222222222,0.012942222222222223,0.1581511111111111,0.15789777777777778,0.031877777777777776,0.03192,0.054648888888888886,0.048342222222222224,0.26201555555555556,0.49100444444444447,0.24698,0.4727,0.4501222222222222
47,1.0,0.13322,0.12454666666666667,0.013917777777777777,0.013206666666666667,0.15998,0.16033111111111112,0.02962,0.030235555555555557,0.05304,0.04709111111111111,0.26604666666666665,0.48348,0.2504733333333333,0.48661777777777776,0.4633288888888889
48,1.0,0.13987333333333332,0.12977333333333332,0.0145,0.014013333333333333,0.15877555555555556,0.15997111111111112,0.02662222222222222,0.026971111111111112,0.05393333333333333,0.04861777777777778,0.27015333333333336,0.47552444444444447,0.2543222222222222,0.5011177777777778,0.4773422222222222
49,1.0,0.10224666666666667,0.09455777777777778,0.00956,0.00917111111111111,0.12413111111111111,0.12534,0.021626666666666666,0.021648888888888888,0.036373333333333334,0.03290222222222222,0.2725533333333333,0.47080666666666665,0.25664,0.5106777777777778,0.48651333333333335
50,1.0,0.10822222222222222,0.10030222222222222,0.010584444444444445,0.010397777777777778,0.11851777777777778,0.11924888888888889,0.02141777777777778,0.021604444444444443,0.04186444444444445,0.037582222222222225,0.2752,0.46536,0.25944,0.5212622222222222,0.49691111111111114
51,1.0,0.11476888888888889,0.10576666666666666,0.011613333333333333,0.010877777777777778,0.11756,0.11740444444444445,0.021393333333333334,0.021344444444444444,0.042277777777777775,0.03754444444444444,0.2782488888888889,0.4596311111111111,0.26212,0.5328755555555555,0.5077888888888888
52,1.0,0.1150888888888889,0.10734,0.011237777777777777,0.010951111111111111,0.11776222222222223,0.11818666666666666,0.021977777777777777,0.02201111111111111,0.04073555555555555,0.036291111111111114,0.28091777777777777,0.45442,0.26466222222222224,0.5441133333333333,0.51874
53,1.0,0.11698222222222222,0.10891555555555556,0.011942222222222222,0.011304444444444445,0.11627111111111112,0.11664666666666666,0.023086666666666665,0.023013333333333334,0.04079111111111111,0.036068888888888886,0.2838088888888889,0.44894222222222224,0.26724888888888887,0.5560555555555555,0.5300444444444444
