fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944252,soccer_player_goals,Bukayo Saka: 1+ goals,Bukayo Saka: 1+ goals,Yes,No,92753858325235969039882261190311808975135130964327663263068108750029575292861,66508186626477857786381759135061203530473029874975851474551590640091672200268,602.088103,20516.3434,0.08,0.1,0.05,0.01,True,0.1,0.08,0.020000000000000004,90.52600000000001,386.24559999999997,56.1584,0.92,0.9,0.020000000000000018,645.8216,1350.0362,814.734
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944253,soccer_player_goals,Bukayo Saka: 2+ goals,Bukayo Saka: 2+ goals,Yes,No,4323275065243379306064438995852098538524413388207985259915329521002925747220,52143215467893616663678585837401404611297570001792842249201883782502306424926,0,13964.30022,0.01,0.038,0.05,0.001,True,0.038,0.01,0.027999999999999997,56.7511,97.6075,0.1,0.99,0.962,0.028000000000000025,9.9,2077.83,1436.6989
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944254,soccer_player_goals,Declan Rice: 1+ goals,Declan Rice: 1+ goals,Yes,No,50163463492119764444834199840498556953957105931978421474450960432511756537263,40206088341345387770380288994672451406241064696159161798941488548544700871363,1435.5721869999998,41134.28078,0.056,0.06,0.05,0.001,True,0.06,0.056,0.003999999999999997,67.87979999999999,1361.0922,54.98472,0.944,0.94,0.0040000000000000036,926.88528,2988.05704,1063.4501999999998
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944255,soccer_player_goals,Declan Rice: 2+ goals,Declan Rice: 2+ goals,Yes,No,89910094184981658024055170916607156355141033187717131116072564200310523999321,80984810259533183600518138491407365756327073615643732476791697499167947877213,14.1414,13778.47008,0.01,0.03,0.05,0.001,True,0.029,0.01,0.019000000000000003,0.435,48.8274,0.0085,0.99,0.971,0.019000000000000017,0.8415,2018.8215,14.565
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944256,soccer_player_goals,Désiré Doué: 1+ goals,Désiré Doué: 1+ goals,Yes,No,87307384308114772520551409825358582091224651866880984016831502100720058252853,93716713245175888435961317019963500427542711839404618707659600475092192857188,2180.253851,45424.1217,0.18,0.19,0.05,0.01,True,0.19,0.18,0.010000000000000009,324.81829999999997,4381.63,544.2624,0.82,0.81,0.009999999999999898,2479.4175999999998,5424.495499999999,1384.7517
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944257,soccer_player_goals,Désiré Doué: 2+ goals,Désiré Doué: 2+ goals,Yes,No,64963973945905547026904343316748965047213165454457883918522106677871709980376,70322024837468872232130735093829597445043259204492215286482615901167753726879,50,19078.2459,0.026,0.036,0.05,0.001,True,0.036,0.026,0.009999999999999998,19.75896,216.77464,0.13,0.974,0.964,0.010000000000000009,4.87,14.77,529.10104
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944258,soccer_player_goals,Désiré Doué: 3+ goals,Désiré Doué: 3+ goals,Yes,No,93958707606844897019378988070360287006653728121402402856067105415107521607122,72674879399919852100673141276235617843332805472788325244325690374250108221656,10,13139.65949,0.001,0.021,0.05,0.001,True,0.021,0.001,0.02,7.28427,52.332359999999994,2.5591999999999997,0.999,0.979,0.020000000000000018,2556.6407999999997,2556.6407999999997,339.58573
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944259,soccer_player_goals,Eberechi Eze: 1+ goals,Eberechi Eze: 1+ goals,Yes,No,31273332930094748761440476290457150887596347804475185673920303989796692432863,84927210828896411808906859041638594231973967873253910336872895902926863659534,630.04111,14351.8372,0.11,0.13,0.05,0.01,True,0.13,0.11,0.020000000000000004,61.9489,238.9231,132.09900000000002,0.89,0.87,0.020000000000000018,1068.8010000000002,1475.871,414.5811
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944260,soccer_player_goals,Eberechi Eze: 2+ goals,Eberechi Eze: 2+ goals,Yes,No,114563045373740919181743673700221050180564280881826919210645775295502357701110,53808161412013389260135640439182938914789309876443844614797267404768796909448,0,13275.61796,0.01,0.04,0.05,0.001,True,0.04,0.01,0.03,79.9136,103.52418,0.1,0.99,0.96,0.030000000000000027,9.9,2077.83,1917.9263999999998
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944261,soccer_player_goals,Elliot Anderson: 1+ goals,Elliot Anderson: 1+ goals,Yes,No,10425093312927089525795775037671773705014907305551352677325012909604390194176,106510378158717753786165856677879973162476268946857066515878747871497848334476,677.2266629999999,35211.12202,0.052,0.057,0.05,0.001,True,0.057,0.052,0.0050000000000000044,52.308330000000005,105.52456000000001,40.381119999999996,0.948,0.943,0.0050000000000000044,736.1788799999999,1273.61888,865.38167
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944262,soccer_player_goals,Elliot Anderson: 2+ goals,Elliot Anderson: 2+ goals,Yes,No,30304410919255871745295508002177957176387083520711017694524536889737240210827,6368880269652548143240184310395352707822738738719738004010498207014444662812,5,14013.51202,0.01,0.019,0.05,0.001,True,0.019,0.01,0.009,28.0307,48.294,0.1,0.99,0.981,0.009000000000000008,9.9,2077.83,1447.2693
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944263,soccer_player_goals,Harry Kane: 1+ goals,Harry Kane: 1+ goals,Yes,No,98734903948202659349349835383603113837297807912860270561914889787112393919863,101991842106596596647372699580965272537426226390917607788797245330416514300282,26720.42800200001,269912.0533,0.37,0.38,0.05,0.01,True,0.38,0.37,0.010000000000000009,4447.7138,103741.76440000001,4709.0788,0.63,0.62,0.010000000000000009,8018.1612,21994.5798,7256.7962
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944264,soccer_player_goals,Harry Kane: 2+ goals,Harry Kane: 2+ goals,Yes,No,39579191868312858211028586962271273255001809170335855502492675252708096673200,50043940695795544853185274656817930582673495913381480129584447019402893562553,2860.6086129999994,166352.9258,0.09,0.1,0.05,0.01,True,0.1,0.09,0.010000000000000009,714.74,14671.210000000001,620.0109,0.91,0.9,0.010000000000000009,6268.9991,18535.4887,6432.66
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944265,soccer_player_goals,Harry Kane: 3+ goals,Harry Kane: 3+ goals,Yes,No,88316139213565322790969337024527983225812825851144741528901611931831242009310,90129450670136802361067886175802074616959413433969203800987667363814885107013,9748.700605,208664.91339,0.005,0.021,0.05,0.001,True,0.021,0.005,0.016,187.96806000000004,3077.5878500000003,0.5475,0.995,0.979,0.016000000000000014,108.9525,12409.3055,8762.89194
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944266,soccer_player_goals,Jude Bellingham: 1+ goals,Jude Bellingham: 1+ goals,Yes,No,112140867761322125606229457605269107897955996277411119407442247052507418878304,85050695754837595785987356833699261950574451330305178017154274767632482512041,14242.810168000005,171373.7943,0.24,0.25,0.05,0.01,True,0.25,0.24,0.010000000000000009,2674.69,32113.0379,1476.1463999999999,0.76,0.75,0.010000000000000009,4674.4636,10158.603200000001,7424.07
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944267,soccer_player_goals,Jude Bellingham: 2+ goals,Jude Bellingham: 2+ goals,Yes,No,108336678373772877716266168173346506691568666369618465479248383324804814289458,22433970888144091861806614841688341048036377959627633342016275481637138925725,10404.673200000001,195018.36969,0.038,0.047,0.05,0.001,True,0.047,0.038,0.009000000000000001,4927.81135,5693.79551,229.54811999999998,0.962,0.953,0.009000000000000008,5811.191879999999,9690.536759999999,99919.23865
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944268,soccer_player_goals,Jude Bellingham: 3+ goals,Jude Bellingham: 3+ goals,Yes,No,18831783878130870019004479421765343586973352113050667177780624358286028605613,28923709882267778017024964813305136829730438445330621593178979907934458845991,2389.925389,160679.09663,0.004,0.009,0.05,0.001,True,0.009,0.004,0.004999999999999999,86.463,1277.90778,0.83196,0.996,0.991,0.0050000000000000044,207.15804,3525.51906,9520.537
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944269,soccer_player_goals,Kylian Mbappé: 1+ goals,Kylian Mbappé: 1+ goals,Yes,No,31654371096414827887768574433220955887581573596185164519249618005370659612055,109451444958177331074259534434382493672409611314151014488561467156603753366747,151229.02561100022,227946.0711,0.54,0.55,0.05,0.01,True,0.55,0.54,0.010000000000000009,19290.309500000003,148633.75950000001,11795.209200000001,0.46,0.45,0.010000000000000009,10052.3708,32531.5545,15782.980500000001
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944270,soccer_player_goals,Kylian Mbappé: 2+ goals,Kylian Mbappé: 2+ goals,Yes,No,109628990302965992082997875216420207001432619423185080374659461988558309251930,106277931573049045099088950337161942391812672149438893428246897323100009233524,66810.87596800002,224894.2523,0.18,0.19,0.05,0.01,True,0.19,0.18,0.010000000000000009,12164.5543,34713.2543,2428.02,0.82,0.81,0.009999999999999898,11060.98,20579.200399999998,51859.415700000005
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944271,soccer_player_goals,Kylian Mbappé: 3+ goals,Kylian Mbappé: 3+ goals,Yes,No,58317072795050731784998932920735446950849353270152408892281741086145970148954,5855501224083578493784222420600629215104686286603131024947967986696133422437,35674.76170800001,221021.0373,0.045,0.046,0.05,0.001,True,0.046,0.045,0.0010000000000000009,225.17092000000002,7555.38273,283.9761,0.955,0.954,0.0010000000000000009,6026.6039,14274.45745,4669.84908
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944272,soccer_player_goals,Manu Koné: 1+ goals,Manu Koné: 1+ goals,Yes,No,83273436294324491407782772240542700548244670910154605225765604677158172996796,9236347194266311038852179961670574458208373092352243795080965130100216283519,783.3333319999999,15641.0183,0.06,0.08,0.05,0.01,True,0.08,0.06,0.020000000000000004,79.0504,129.8721,20.3598,0.94,0.92,0.019999999999999907,318.9702,492.53819999999996,909.0796
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944273,soccer_player_goals,Manu Koné: 2+ goals,Manu Koné: 2+ goals,Yes,No,38628900663940076143544940450518714606155935279594270231051128201474777937876,3916344432611955492834169831109282103867634715358324432306040146892886830112,15,14062.25337,0.002,0.017,0.05,0.001,True,0.017,0.002,0.015000000000000001,6.205850000000001,44.527120000000004,0.9021,0.998,0.983,0.015000000000000013,450.1479,2518.0778999999998,358.84415
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944274,soccer_player_goals,Marcus Rashford: 1+ goals,Marcus Rashford: 1+ goals,Yes,No,68874874700697335344093945395081393070976573343907035145149385753401439586107,26722556144111595979247443527588973583479375393114054635166509844503595782926,798.7828059999999,19183.8317,0.16,0.17,0.05,0.01,True,0.17,0.16,0.010000000000000009,31.259600000000002,79.8287,234.2384,0.84,0.83,0.010000000000000009,1229.7516,1795.8516,152.6204
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944275,soccer_player_goals,Marcus Rashford: 2+ goals,Marcus Rashford: 2+ goals,Yes,No,15918105645360639269043819175369223215354990761173246101565695500812954115336,47695343283952045077434521575645658623376275882251837407160896372295353649342,0,14018.47512,0.01,0.04,0.05,0.001,True,0.04,0.01,0.03,82.37440000000001,104.76752,0.1,0.99,0.96,0.030000000000000027,9.9,2326.98,1880.9855999999997
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944276,soccer_player_goals,Marcus Rashford: 3+ goals,Marcus Rashford: 3+ goals,Yes,No,41560203150913844273317677179082976444022159608025245609717739371939723667682,73468774804187049126937426714678652309438519197453420106502091424193294038819,1215.2403570000001,43129.75095,0.006,0.007,0.05,0.001,True,0.007,0.006,0.001,2.44993,24.842070000000003,1.32,0.994,0.993,0.0010000000000000009,218.68,2281.615,347.54007
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944277,soccer_player_goals,Michael Olise: 1+ goals,Michael Olise: 1+ goals,Yes,No,26878854491819423933443304952262106314199001087209730191547125172441511015961,70863268007854542161492175021271286522363845688301604898584052865238264427785,4388.969954,32002.628,0.14,0.16,0.05,0.01,True,0.16,0.14,0.01999999999999999,172.4736,681.7053000000001,456.64220000000006,0.86,0.84,0.020000000000000018,2805.0878,6216.4483,905.4864
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944278,soccer_player_goals,Michael Olise: 2+ goals,Michael Olise: 2+ goals,Yes,No,58327804698245476120570569743081595975509879055865540937239938090752577398724,1447772970243588669947043564906717148820672570309816018742223938329204755884,3556.32466,29360.34439,0.019,0.023,0.05,0.001,True,0.023,0.019,0.004,38.55214,68.92349,14.05658,0.981,0.977,0.0040000000000000036,793.4524200000001,4314.80026,1637.62786
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944279,soccer_player_goals,Michael Olise: 3+ goals,Michael Olise: 3+ goals,Yes,No,107404835557161086293499789427783119662494843764337746992701907876927808445804,19094725100404969494683990844429569915281370835226454803353817719607573855950,1.0101,13228.94324,0.01,0.019,0.05,0.001,True,0.019,0.01,0.009,5.57783,33.5278,0.0898,0.99,0.981,0.009000000000000008,8.8902,2021.8752,287.99217
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944280,soccer_player_goals,Morgan Rogers: 1+ goals,Morgan Rogers: 1+ goals,Yes,No,6176414568777973027698177124076584903368973100779746827630906494071182936534,67454724747058531783079770290122272124306182440321665250439761429191505600596,197.813177,14973.2241,0.09,0.1,0.05,0.01,True,0.1,0.09,0.010000000000000009,19.6,19.6,7.3962,0.91,0.9,0.010000000000000009,74.78380000000001,74.78380000000001,176.4
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944281,soccer_player_goals,Morgan Rogers: 2+ goals,Morgan Rogers: 2+ goals,Yes,No,37542278029242474639542856721477590315593235781478436036634009156752212906627,79239160330149821839869048521067019470332261678512325854719240723239304697121,0,13576.64469,0.01,0.03,0.05,0.001,True,0.03,0.01,0.019999999999999997,48.8976,81.20504,0.05,0.99,0.97,0.020000000000000018,4.95,2072.8799999999997,1581.0224
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944282,soccer_player_goals,Noni Madueke: 1+ goals,Noni Madueke: 1+ goals,Yes,No,83408933824121793511462705079860291843072963237503659460228601656687523210039,91537983512845218974444848615211837515650251818458096876112909004805547212112,443.377869,14928.23702,0.115,0.117,0.05,0.001,True,0.117,0.115,0.0020000000000000018,63.355500000000006,124.9315,32.87735,0.885,0.883,0.0020000000000000018,253.01264999999998,253.01264999999998,478.1445
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944283,soccer_player_goals,Noni Madueke: 2+ goals,Noni Madueke: 2+ goals,Yes,No,81505823444018886686224854216715463081617373693269733333625389092536572294509,85325635879730923726640930386636382628605158665655772449979846736343837004832,0,14128.59718,0.01,0.03,0.05,0.001,True,0.03,0.01,0.019999999999999997,48.8976,80.90504,0.1,0.99,0.97,0.020000000000000018,9.9,2027.88,1581.0224
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944284,soccer_player_goals,Ousmane Dembélé: 1+ goals,Ousmane Dembélé: 1+ goals,Yes,No,9520072624612400024519235400505163210842520660949262188918688273298318615472,72488833025429902812685826868323553633496082109315917355128168813236031568990,31106.385787000003,189894.3062,0.26,0.27,0.05,0.01,True,0.27,0.26,0.010000000000000009,6846.076800000001,19288.5796,3861.7098,0.74,0.73,0.010000000000000009,10991.020199999999,24754.004699999998,18509.7632
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944285,soccer_player_goals,Ousmane Dembélé: 2+ goals,Ousmane Dembélé: 2+ goals,Yes,No,8593191847998313389720344454914018288189549016627608218408562927219420263356,86817201706380739554520573742407094598294212695833109167163575660797577840442,2413.075646,42440.39142,0.06,0.065,0.05,0.001,True,0.065,0.06,0.0050000000000000044,82.3433,1431.72367,15.0,0.94,0.935,0.004999999999999893,235.0,1948.81496,1184.4767
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944286,soccer_player_goals,Ousmane Dembélé: 3+ goals,Ousmane Dembélé: 3+ goals,Yes,No,14219033746217092930050794002212942803118260702456825706598199768986367958402,72990010060142078584859418486891574438291473651121082377632776574988824444575,500,33448.99695,0.005,0.01,0.05,0.001,True,0.01,0.005,0.005,26.4716,47.990159999999996,1.0,0.995,0.99,0.0050000000000000044,199.0,2281.775,2620.6884
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944287,soccer_player_goals,Rayan Cherki: 1+ goals,Rayan Cherki: 1+ goals,Yes,No,9192002553678436746707797903749483655237257975725633426745193757034544878467,90873478621399993826526225508925657746660475422674744989779211390602118790345,1325.567965,38396.52016,0.19,0.194,0.05,0.001,True,0.194,0.19,0.0040000000000000036,66.56528,811.72392,90.0258,0.81,0.806,0.0040000000000000036,383.79420000000005,723.38472,598.9547200000001
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944288,soccer_player_goals,Rayan Cherki: 2+ goals,Rayan Cherki: 2+ goals,Yes,No,104508758231674861841538777238902544262872127468152033183227229974415739214300,84247242377828869966867301898329858610897299320022406603668025483956576105142,0,13452.94816,0.01,0.048,0.05,0.001,True,0.048,0.01,0.038,4.8,141.4407,0.1,0.99,0.952,0.038000000000000034,9.9,2027.88,95.19999999999999
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944289,soccer_player_goals,Rayan Cherki: 3+ goals,Rayan Cherki: 3+ goals,Yes,No,93184667563417725929956418580820077680544586571297308940799475858366276610995,53305490182964806028363598714091097303964920674789226195187988867242095167750,480.04,30267.10703,0.002,0.007,0.05,0.001,True,0.007,0.002,0.005,12.214440000000002,26.302220000000002,1.0966,0.998,0.993,0.0050000000000000044,547.2034,2560.1884,1732.70556
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944290,soccer_player_goals,Théo Hernández: 1+ goals,Théo Hernández: 1+ goals,Yes,No,3257857018946987272298363973687441529937710160140747638544721573236313948134,73655632329014717679021765828375252313611178576115440174247789573493668463800,359.270625,12710.96226,0.01,0.04,0.05,0.001,True,0.04,0.01,0.03,0.51,1.4100000000000001,4.5200000000000005,0.99,0.96,0.030000000000000027,447.48,2686.676,12.24
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944291,soccer_player_goals,Théo Hernández: 2+ goals,Théo Hernández: 2+ goals,Yes,No,5248989039638548217200307302849932062528593293239214121983538581892617038278,96640538618498458223823231131899399445054508349068198561252548619792631972771,0,13036.60114,0.01,0.02,0.05,0.001,True,0.02,0.01,0.01,32.6896,59.298159999999996,0.1,0.99,0.98,0.010000000000000009,9.9,2077.83,1601.7904
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944292,soccer_player_shots,Adrien Rabiot: 1+ shots,Adrien Rabiot: 1+ shots,Yes,No,24676374852232422454060294677929458050439792053357334968582312306501138960977,32565644261501776781748882474449989704979376389295538968958348260649926157130,1101.796462,13865.9344,0.02,0.33,0.05,0.01,True,0.33,0.02,0.31,16.929,36.611599999999996,0.7762000000000001,0.98,0.67,0.30999999999999994,38.0338,561.1102000000001,34.371
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944293,soccer_player_shots,Adrien Rabiot: 2+ shots,Adrien Rabiot: 2+ shots,Yes,No,30256545832095185775232758570716714996618395358522967997001191005272668643619,64371236949421805588848107370024554569171427757246556373888951068778317949817,52.25,12026.7744,0.16,0.18,0.05,0.01,True,0.18,0.16,0.01999999999999999,81.4482,114.3904,30.883200000000002,0.84,0.82,0.020000000000000018,162.1368,289.4243,371.04179999999997
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944294,soccer_player_shots,Adrien Rabiot: 3+ shots,Adrien Rabiot: 3+ shots,Yes,No,65145605770292129059054062336653744866066288499236356779960727127855673498208,18098562920836951921537196459617782639154225447896271391344876055795087848831,5,12728.478,0.04,0.07,0.05,0.01,True,0.07,0.04,0.030000000000000006,66.4895,119.69510000000001,5.518,0.96,0.93,0.029999999999999916,132.432,368.887,883.3605000000001
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944295,soccer_player_shots,Adrien Rabiot: 4+ shots,Adrien Rabiot: 4+ shots,Yes,No,113839667139708473290461655857990161187978191402242734557626405136963431866955,115587272231860777182822778912707322069074603728692244140800620324608183745103,5,11530.27927,0.011,0.04,0.05,0.001,True,0.04,0.011,0.029,110.0908,137.93214,1.51151,0.989,0.96,0.029000000000000026,135.89848999999998,2690.28181,2642.1792
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944296,soccer_player_shots,Anthony Gordon: 1+ shots,Anthony Gordon: 1+ shots,Yes,No,58190000594654490738810024735881886037073131922700026579697745026638341690532,22966634584864804649010246659672801753536507645223947228266290556852269239724,1153.8926830000003,9725.8128,0.46,0.7,0.05,0.01,True,0.7,0.46,0.23999999999999994,68.47399999999999,4504.554,5.0001999999999995,0.54,0.3,0.24000000000000005,5.8698,324.0998,29.345999999999997
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944297,soccer_player_shots,Anthony Gordon: 2+ shots,Anthony Gordon: 2+ shots,Yes,No,71794521277549554961907856160164573129833489878294924906239017270538744145425,70121841103113227880971852875093490394236654491366250113356965520721559468972,3539.664582,19965.9574,0.33,0.34,0.05,0.01,True,0.34,0.33,0.010000000000000009,5.916,5.916,72.94980000000001,0.67,0.66,0.010000000000000009,148.11020000000002,186.2622,11.484
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944298,soccer_player_shots,Anthony Gordon: 3+ shots,Anthony Gordon: 3+ shots,Yes,No,95582393930945046832988487157411790532211672149160449496937048801719608335553,70459866033201403224111390956882903569702587659188314654265448769730039300529,0,8693.9756,0.02,0.17,0.05,0.01,True,0.17,0.02,0.15000000000000002,2.125,11.125,0.8086,0.98,0.83,0.15000000000000002,39.6214,262.5001,10.375
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944299,soccer_player_shots,Anthony Gordon: 4+ shots,Anthony Gordon: 4+ shots,Yes,No,5671957009345135410735668843602728310319107569965196000456275004508915877728,49229545039970948050718286706760094706428952716685016384577254110314549944461,25,12604.8408,0.012,0.04,0.05,0.001,True,0.04,0.01,0.03,24.424400000000002,33.27002,0.15,0.99,0.96,0.030000000000000027,14.85,2515.74001,586.1856
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944300,soccer_player_shots,Anthony Gordon: 5+ shots,Anthony Gordon: 5+ shots,Yes,No,21256759367905091613541059549157934359796138232681071485759977637767389825547,98498470131157473584810534693783409702964437676758153859372143884629754159440,0,12609.05307,0.01,0.04,0.05,0.001,True,0.04,0.01,0.03,33.1764,95.21162000000001,0.1,0.99,0.96,0.030000000000000027,9.9,2022.885,796.2335999999999
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944301,soccer_player_shots,Aurélien Tchouameni: 1+ shots,Aurélien Tchouameni: 1+ shots,Yes,No,100700361366625039023617994039993167537490457834208561151037928009231251239384,72709153817934095038964876114128100967309705422771424062306363743332165243016,0,7488.6921,0.1,0.56,0.05,0.01,True,0.56,0.1,0.4600000000000001,11.4128,120.35419999999999,3.0,0.9,0.44,0.46,27.0,27.0,8.9672
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944302,soccer_player_shots,Dayot Upamecano: 1+ shots,Dayot Upamecano: 1+ shots,Yes,No,109285905507004952402725316021543308769629101642846724123878394583357627522703,87684942696888762047871655757816978553722865151814378500659318337715931881213,173.45275700000002,5862.8967,0.19,0.21,0.05,0.01,True,0.21,0.19,0.01999999999999999,143.7765,384.3465,168.68009999999998,0.81,0.79,0.020000000000000018,719.1099,1034.2113,540.8735
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944303,soccer_player_shots,Dayot Upamecano: 2+ shots,Dayot Upamecano: 2+ shots,Yes,No,65409756611565695716866774858444208257391870049226268114074535458708751350835,89258368466922398520005801637213092040910848259508505386309524531944041926062,62.25,972.1566,0.05,0.13,0.05,0.01,True,0.13,0.05,0.08,0.936,2.5260000000000002,1.117,0.95,0.87,0.07999999999999996,21.223,251.236,6.264
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944304,soccer_player_shots,Dayot Upamecano: 3+ shots,Dayot Upamecano: 3+ shots,Yes,No,7088869155520845907077424268718813512926062085501161670592701104047925096711,59520156873543120325094742684757481613071584784391736061409245630689732012656,5,2453.76836,0.017,0.077,0.05,0.001,True,0.077,0.017,0.06,5.775,29.174999999999997,0.43656,0.983,0.923,0.05999999999999994,25.24344,2396.58011,69.22500000000001
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-player-props,France vs. England - Player Props,2944305,soccer_player_shots,Declan Rice: 1+ shots,Declan Rice: 1+ shots,Yes,No,95952746155775769397325032286541484043391799132290137821690017571198380138919,48857064438316870697987040020155800877641074166311139390993161912991010346546,4142.8238089999995,19122.3621,0.41,0.42,0.05,0.01,True,0.42,0.41,0.010000000000000009,178.70999999999998,274.3764,158.465,0.59,0.58,0.010000000000000009,228.035,231.035,246.79
