fixture_id,home,away,event_slug,event_title,event_liquidity,event_volume,market_id,question,sports_market_type,group,contract,outcome_yes,outcome_no,token_yes,token_no,market_liquidity,market_volume,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,yes_ask,yes_bid,yes_spread,yes_ask_depth_1c,yes_ask_depth_2c,yes_ask_depth_at_best,yes_bid_depth_1c,yes_bid_depth_2c,yes_bid_depth_at_best,no_ask,no_bid,no_spread,no_ask_depth_1c,no_ask_depth_2c,no_ask_depth_at_best,no_bid_depth_1c,no_bid_depth_2c,no_bid_depth_at_best
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18667393.299505,18255488.832289148,2891690,England vs. Argentina: 2nd Half O/U 2.5,second_half_totals,half_total,Second half over 2.5,Over,Under,103659036489993713487048920946799740252801461130661394849552034510864550492685,98201780533502259977579243363099166193350023077964518299952552468574998748670,53269.5389,91.5,0.15,0.16,0.05,0.01,0.16,0.15,0.010000000000000009,538.7807,763.4207,33.4064,3.8,210.1581,2.4,0.85,0.84,0.010000000000000009,22.2,1403.2119,13.6,2642.7993,3666.1593,175.38359999999997
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18667393.299505,18255488.832289148,2891691,England vs. Argentina: England 2nd Half O/U 0.5,soccer_second_half_team_totals,half_team,England second half over 0.5,Over,Under,101074606422437481614240974175656365291006267561063541515112206708580414399665,34453668492757051076079763866348957366708081558591721293976760849466010853642,85525.233,883.2080960000001,0.5,0.53,0.05,0.01,0.53,0.5,0.030000000000000027,26107.347100000003,26657.347100000003,23758.347100000003,998.5149999999999,2107.2237999999998,254.695,0.5,0.47,0.030000000000000027,1028.875,2229.9762,254.695,23069.722899999997,23519.722899999997,21068.722899999997
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18667393.299505,18255488.832289148,2891692,England vs. Argentina: England 2nd Half O/U 1.5,soccer_second_half_team_totals,half_team,England second half over 1.5,Over,Under,47350680096650474634081816449017479267050715139410184918857304800265990123718,110982584633594302732826615712805272433787897274244648874153617555872924172192,32960.8743,669.260269,0.15,0.18,0.05,0.01,0.18,0.15,0.03,369.8145,369.8145,109.5696,51.7685,90.74900000000001,33.5685,0.85,0.82,0.030000000000000027,302.0215,562.891,190.2215,1608.6155,1608.6155,499.1504
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18667393.299505,18255488.832289148,2891693,England vs. Argentina: Argentina 2nd Half O/U 0.5,soccer_second_half_team_totals,half_team,Argentina second half over 0.5,Over,Under,54499100552973013173055831849633010208682991359605060341499368646106335882579,78066256601704169626569039673748054043151710286405060321393929070378954580471,84549.008,1497.7863519999999,0.5,0.52,0.05,0.01,0.52,0.5,0.020000000000000018,3535.1965,3545.9964999999997,1275.4196,50.0301,352.16130000000004,5.935,0.5,0.48,0.020000000000000018,51.8299,379.13870000000003,5.935,3181.2635,3190.4635,1177.3104
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18667393.299505,18255488.832289148,2891694,England vs. Argentina: Argentina 2nd Half O/U 1.5,soccer_second_half_team_totals,half_team,Argentina second half over 1.5,Over,Under,88055291633516874482210051185495122603236931067589793699000353023884108851969,72096292285317036503161088711155428153316025231489127977059895851518501162487,37205.3679,341.25898299999994,0.13,0.15,0.05,0.01,0.17,0.14,0.03,195.4374,197.33739999999997,13.637400000000001,26.5756,27.7756,15.120000000000001,0.86,0.83,0.030000000000000027,169.5444,178.3444,92.88,830.8725999999999,838.9725999999999,2.6726
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18667393.299505,18255488.832289148,2891695,England vs. Argentina: Team to Advance,soccer_team_to_advance,advance,England to advance,England,Argentina,91458181621883013940102695027177858694251312846866974959991144943457909539098,36381558544198081581874507632628395248508497896159023038374000439706783759701,2282704.204375,7505839.407573272,0.5375,0.54,0.05,0.0025,0.54,0.5375,0.0025000000000000577,647652.239975,792387.6903,282739.275,964071.02115,1135672.87775,348709.61262499995,0.4625,0.46,0.0025000000000000022,836491.45885,995784.66225,300052.457375,547486.200025,663637.8197,240851.975
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18667393.299505,18255488.832289148,2891696,England vs. Argentina: Will the Match Go to Extra Time?,soccer_extra_time,extra_time,Match goes to extra time,Yes,No,43161560383450478036699756988996981313802631978049596194889053197865990806024,56782942449673323873601409691622797874573320441080026396946127068756580395129,240858.5734,31250.667012000024,0.33,0.34,0.05,0.01,0.34,0.33,0.010000000000000009,8370.721,13146.121,2306.985,32323.5795,34754.9591,27020.3571,0.67,0.66,0.010000000000000009,66128.86050000001,71540.6409,54859.5129,15739.489000000001,24229.089,4478.265
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,18667393.299505,18255488.832289148,2891697,England vs. Argentina: Will the Match Go to a Penalty Shootout?,soccer_penalty_shootout,extra_time,Match goes to penalties,Yes,No,55471627412012084882953226760702875289431271793686168110723907638757901743932,43640808784403206059282296395564362518976788588566442523709150044685267865397,222523.0253,37632.28431700004,0.18,0.2,0.05,0.01,0.2,0.18,0.020000000000000018,558.1322,4154.855,98.018,540.9277,831.1453,269.181,0.82,0.8,0.019999999999999907,2553.0323,4076.6746999999996,1226.269,2122.9778,14874.995,392.072
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891215,Exact Score: England 0 - 0 Argentina?,soccer_exact_score,exact_score,England 0-0 Argentina,Yes,No,43253466484118613223346398545174650853078864702581205836915278054978935826821,91650759796378202584724157456744833051057694449229578587519268009658092695924,2373453.2259,626615.1362589974,0.11,0.12,0.05,0.01,0.12,0.11,0.009999999999999995,234613.45549999998,307702.9755,137802.93,70234.6458,73888.6008,62951.380800000006,0.89,0.88,0.010000000000000009,574883.2842,611828.8292,509333.89920000004,1658440.6445,2107376.1245,1010554.82
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891219,Exact Score: England 0 - 1 Argentina?,soccer_exact_score,exact_score,England 0-1 Argentina,Yes,No,41045527512268360685725320341848746392347371808137856331438917424116402243553,1351728696415012668525025209335182484623055581851240233174885859883807349800,2629081.5816,76881.71930199972,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,242803.61719999998,318835.4965,125954.3252,11074.3913,18430.5209,3318.068,0.9,0.89,0.010000000000000009,108287.6587,192883.14909999998,29862.612,1875979.8028000002,2384808.5335,1019084.9948000001
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891220,Exact Score: England 1 - 0 Argentina?,soccer_exact_score,exact_score,England 1-0 Argentina,Yes,No,29082119852184882114731263198351891103705769695006912987495703754534365304900,41754789248142511359171926226472723539541594752808820450975099711676572536631,2094155.9598,222863.64601000017,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,116245.7703,194218.469,26443.3191,19655.0645,27494.755699999998,9694.517,0.9,0.89,0.010000000000000009,187962.8555,278119.3043,87250.653,872501.7997,1394319.091,213950.4909
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891223,Exact Score: England 0 - 2 Argentina?,soccer_exact_score,exact_score,England 0-2 Argentina,Yes,No,103924464656842139834411334044458718365614191042431777990933380586754335591529,106222269538901216535060077111726153955840621875162482935916170653827756832279,2071026.0023,195482.64795899953,0.05,0.06,0.05,0.01,0.06,0.05,0.009999999999999995,115785.94820000001,121635.64020000001,59909.8734,6188.475,7372.227,2591.179,0.95,0.94,0.010000000000000009,135567.505,173842.153,49232.401,1680941.5818,1748213.0398000001,938588.0166
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891225,Exact Score: England 1 - 1 Argentina?,soccer_exact_score,exact_score,England 1-1 Argentina,Yes,No,81080974672551565054075917620012410907813880209171233291278092513449593893636,77978482618597672721880391069757927543484439656457121351124825069799416405167,2367146.878,242758.11034400086,0.16,0.17,0.05,0.01,0.17,0.16,0.010000000000000009,334229.9166,436862.27170000004,193517.1234,42329.621,45713.1872,26183.552000000003,0.84,0.83,0.010000000000000009,228958.03900000002,249742.8028,137463.64800000002,1585843.8434,2023381.7783,944818.8966
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891226,Exact Score: England 2 - 0 Argentina?,soccer_exact_score,exact_score,England 2-0 Argentina,Yes,No,57058276548389178483129617327193548364996961350062473562281166826626437831514,46333526303771590568889211654992874459759074505626943472275012119002117619520,2134625.635,245908.38380599744,0.06,0.07,0.05,0.01,0.07,0.06,0.010000000000000009,103182.6575,154094.5001,42203.263900000005,16764.376800000002,18597.285600000003,10109.5638,0.94,0.93,0.009999999999999898,284824.6132,328814.4244,158383.1662,1261963.5325000002,1776738.8299000002,560700.5061
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891228,Exact Score: England 0 - 3 Argentina?,soccer_exact_score,exact_score,England 0-3 Argentina,Yes,No,46054044443380329959731855163353177370713919018293384961924558329416780367968,37787720671657028953239369932901424363867233853007236929359382152195630937100,554455.39257,660543.7906620003,0.014,0.015,0.05,0.001,0.015,0.014,0.0009999999999999992,4989.43651,5702.08751,112.7409,949.63054,1039.48734,29.533140000000003,0.986,0.985,0.0010000000000000009,94542.08946,136673.83266,2079.97686,287912.79349,309370.12249,7403.319100000001
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891230,Exact Score: England 1 - 2 Argentina?,soccer_exact_score,exact_score,England 1-2 Argentina,Yes,No,65445310799053405336363507631846888765251870054698557826564649655457303407136,105417117367513783489773296552210774986159257496601169303738978592687497537717,3399777.4417,936557.2733950084,0.07,0.08,0.05,0.01,0.08,0.07,0.009999999999999995,232353.73,285235.603,115613.32960000001,96248.5258,98577.7973,87664.444,0.93,0.92,0.010000000000000009,1299168.7042,1343424.8627,1164684.756,2509982.8496000003,2985919.7066,1329607.69
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891232,Exact Score: England 2 - 1 Argentina?,soccer_exact_score,exact_score,England 2-1 Argentina,Yes,No,102395626154213317678177992225521703577320136815766473171936770005480602626064,79308791843823770902626560398054587026493043481914041462250885886140861951241,3186850.8076,1306474.337489002,0.08,0.09,0.05,0.01,0.09,0.08,0.009999999999999995,233036.94150000002,294418.3132,139774.3155,71783.23060000001,76333.2238,63606.98,0.92,0.91,0.010000000000000009,840107.5994000001,911390.8262,731480.27,2252637.2685000002,2749268.3668,1413273.6345
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891234,Exact Score: England 3 - 0 Argentina?,soccer_exact_score,exact_score,England 3-0 Argentina,Yes,No,99393017547257574165276709606048627218771813334396076729506842448653300442471,27548915423574292175470968504869301604141452889468132821612418576782214690302,506521.53931,1023858.3092429981,0.018,0.019,0.05,0.001,0.02,0.019,0.0010000000000000009,6756.745709999999,8075.89021,26.913600000000002,698.85216,843.51899,47.751940000000005,0.981,0.98,0.0010000000000000009,49352.66784,104795.01101,2465.50806,253734.59429,285648.07979,1318.7664
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891235,Exact Score: England 1 - 3 Argentina?,soccer_exact_score,exact_score,England 1-3 Argentina,Yes,No,1596615828428354349349354119101750593225369697601533584604091436384403193945,110278609405605128921282134108065183159383487425862578948314342533292451994574,1020727.72019,881547.4503809976,0.031,0.032,0.05,0.001,0.032,0.031,0.0010000000000000009,27470.438520000003,28123.263720000003,1644.07872,4007.00305,4370.7739599999995,317.87275999999997,0.969,0.968,0.0010000000000000009,138291.63695,165416.95604,9936.087239999999,775494.5614799999,788882.51628,49733.381279999994
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891238,Exact Score: England 2 - 2 Argentina?,soccer_exact_score,exact_score,England 2-2 Argentina,Yes,No,31642386487109653628594990163673827037558065492555269364249642196902932167430,21146949608908075016905035834719422927394104436010973394302036200270077023437,2372967.6418,776715.0095130057,0.05,0.06,0.05,0.01,0.06,0.05,0.009999999999999995,106957.56229999999,148652.1679,61111.736399999994,3844.8359,5651.777,1277.6095,0.95,0.94,0.010000000000000009,85888.0141,144312.443,24274.580499999996,1566511.7477,2045999.7121000001,957417.2035999999
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891239,Exact Score: England 3 - 1 Argentina?,soccer_exact_score,exact_score,England 3-1 Argentina,Yes,No,4368454125474265112035901833821219203771050138629536900947918032299642497953,24996204541035305722780915374221767374649829191473083752555975864631419926135,466447.69737,1027732.283842001,0.039,0.04,0.05,0.001,0.04,0.039,0.0010000000000000009,9200.086009999999,10971.91541,1028.3088,6819.70598,6980.261979999999,208.99437,0.961,0.96,0.0010000000000000009,196320.33401999998,203417.17802,5149.83563,210989.03399,241227.69459,24679.4112
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891241,Exact Score: England 2 - 3 Argentina?,soccer_exact_score,exact_score,England 2-3 Argentina,Yes,No,104846435425965355630732487554714732405290686413059877728470034873320763158056,68553770361181990171771526168919519817520576722127365542798619751233132722036,1523679.80272,2037843.8729420016,0.021,0.022,0.05,0.001,0.022,0.021,0.0009999999999999974,30601.96492,31477.78112,11281.29398,1582.2252400000002,1894.487,0.16128,0.979,0.978,0.0010000000000000009,81722.20476,149097.703,7.518719999999999,1269778.46508,1292104.20888,501504.79602
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891243,Exact Score: England 3 - 2 Argentina?,soccer_exact_score,exact_score,England 3-2 Argentina,Yes,No,66783517924647527565771831463997483131613397140257016725884835432191233017387,18513159176411346013080423412772832357958809739932675160820300117589160849880,1148650.69844,2071218.5847600114,0.022,0.023,0.05,0.001,0.023,0.022,0.0010000000000000009,20689.93379,21176.085329999998,808.1142,1749.23134,2368.04792,382.02032,0.978,0.977,0.0010000000000000009,95047.31866,175948.24208,16982.53968,823378.7762099999,824734.53467,34327.2858
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891245,Exact Score: England 3 - 3 Argentina?,soccer_exact_score,exact_score,England 3-3 Argentina,Yes,No,35274814130938479637696568129097831191442108649292202725771583986688006917901,38672130425907924243628600469683991098453200475434882640880676035086332699152,654483.0743,2698578.433734993,0.009,0.01,0.05,0.001,0.01,0.009,0.0010000000000000009,4881.13183,5015.47783,4.209700000000001,1055.5801999999999,1055.5801999999999,586.8478799999999,0.991,0.99,0.0010000000000000009,173967.9098,173967.9098,64618.47212,392153.02817,396576.88217,416.76030000000003
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-exact-score,England vs. Argentina - Exact Score,29430540.52035,15091999.115484014,2891247,Exact Score: Any Other Score?,soccer_exact_score,exact_score,Any Other Score,Yes,No,54139618721823438810152556683232960667126604685588718805790329855516947107317,7198339107238799287190106990106984631915528639805878508693521251061094286006,831939.54928,126938.86919000003,0.05,0.051,0.05,0.001,0.05,0.049,0.0010000000000000009,41250.47934,41360.719639999996,3079.4825,993.6770000000001,2384.1612,16.41892,0.951,0.95,0.0010000000000000009,22382.873,61466.0288,318.66107999999997,707647.55066,709116.01036,58510.167499999996
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-first-to-score,England vs. Argentina - First Team to Score,653504.9537,129800.74579000003,2891253,England to score first vs. Argentina?,soccer_first_to_score,first_score,England to score first,Yes,No,92953483892289658544889000974288855848784004028658499359015085708385587519769,9959810430072164951581687578181863242074512811271493329093945224133436217583,224779.2484,32403.886851000007,0.46,0.47,0.05,0.01,0.47,0.46,0.009999999999999953,20645.278,24164.928399999997,9374.225199999999,24899.0088,27580.9276,13656.0108,0.54,0.53,0.010000000000000009,29772.411200000002,33185.7624,16030.969200000001,22781.242000000002,26444.551600000003,10570.9348
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-first-to-score,England vs. Argentina - First Team to Score,653504.9537,129800.74579000003,2891255,Argentina to score first vs. England?,soccer_first_to_score,first_score,Argentina to score first,Yes,No,9302771105367353872707671151768722686369349135071912185802709136841950018423,26053053548902492494422721889001561288970649895933401112331738009431358229898,225198.6613,40186.27500000002,0.42,0.43,0.05,0.01,0.43,0.42,0.010000000000000009,18078.941600000002,21717.191600000002,6604.5248,12531.827299999999,19520.9513,5624.6106,0.58,0.57,0.010000000000000009,17706.9727,28190.658699999996,7767.319399999999,23358.638400000003,27805.388400000003,8754.8352
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-first-to-score,England vs. Argentina - First Team to Score,653504.9537,129800.74579000003,2891257,England vs. Argentina: Neither team to score first?,soccer_first_to_score,first_score,Neither team to score first,Yes,No,80745909502220124682585037173755203940998578770905058324038123815227882466599,92387911086121548619034407725776864071434127481379926715939362308392137173608,205398.2613,57740.0959,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,6380.670099999999,7419.237499999999,866.7637,11023.9179,11415.1211,6961.092000000001,0.9,0.89,0.010000000000000009,103729.5121,108228.34890000001,62649.828,47448.219900000004,54398.6325,7012.906300000001
