fixture_id,event_slug,event_title,market_id,sports_market_type,group_item_title,question,outcome_0,outcome_1,token_0,token_1,market_volume,market_liquidity,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,accepting_orders,outcome_0_ask,outcome_0_bid,outcome_0_spread,outcome_0_ask_depth_best_usd,outcome_0_ask_depth_2c_usd,outcome_0_bid_depth_best_usd,outcome_1_ask,outcome_1_bid,outcome_1_spread,outcome_1_ask_depth_best_usd,outcome_1_ask_depth_2c_usd,outcome_1_bid_depth_best_usd
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18,France vs. England,2941971,moneyline,France,Will France win on 2026-07-18?,Yes,No,27017352779469567119021515174282416893555366624071034758236558815968401338728,24700818764893371447983775874874488061572200819525844393509377284018768095208,114559.68585500012,1045667.2082,0.49,0.5,0.05,0.01,True,0.5,0.49,0.010000000000000009,591536.075,734576.463,94092.9556,0.51,0.5,0.010000000000000009,97933.4844,220833.8991,591536.075
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18,France vs. England,2941972,moneyline,Draw (France vs. England),Will France vs. England end in a draw?,Yes,No,85239138404163331579594125846576574312907099172264868553957025875753281044940,112547101819436418115775183743525115211037676921707460770609242558856503450400,12773.223167000002,829149.1015,0.25,0.26,0.05,0.01,True,0.26,0.25,0.010000000000000009,198544.7334,234437.3792,70238.015,0.75,0.74,0.010000000000000009,210714.04499999998,292795.8782,565088.8565999999
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18,France vs. England,2941973,moneyline,England,Will England win on 2026-07-18?,Yes,No,104204269101315799616235020335758894730330540969530162829399554926283403684718,34385162543059510571975707768358382063196208867331187336985212373807572088934,58357.335985999984,497494.66,0.26,0.27,0.05,0.01,True,0.27,0.26,0.010000000000000009,86508.5589,125713.80900000001,9112.178399999999,0.74,0.73,0.010000000000000009,25934.661599999996,208242.09910000002,233893.5111
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-halftime-result,France vs. England - Halftime Result,2941977,soccer_halftime_result,France,France leading at halftime?,Yes,No,61811493468803204160632540963577001178772148991316628543392506941734077645782,78490391201114733703387667755358493334495392218047392522111826426630817820622,2748.1274350000003,115885.2083,0.38,0.39,0.05,0.01,True,0.39,0.38,0.010000000000000009,414.6753,4846.3877,2005.9212,0.62,0.61,0.010000000000000009,3272.8188,9910.789,648.5947
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-halftime-result,France vs. England - Halftime Result,2941978,soccer_halftime_result,Draw,France vs. England: Draw at halftime?,Yes,No,93770991594114735840558498036990297268526632198384626767392636869348270702717,32807033096625811812555210042254733971212535752474785077716547711581928459340,5758.863071999999,109136.8946,0.37,0.38,0.05,0.01,True,0.38,0.37,0.010000000000000009,1370.8994,7897.1684000000005,399.3558,0.63,0.62,0.010000000000000009,679.9842,8345.8577,2236.7306
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-halftime-result,France vs. England - Halftime Result,2941979,soccer_halftime_result,England,England leading at halftime?,Yes,No,101466604796646303063065849483250957756641188696476792686552742499161794954374,34680546878445570238499787418316253879485183282717196136763719253922561001547,272.21500000000003,121780.6265,0.23,0.24,0.05,0.01,True,0.24,0.23,0.009999999999999981,426.24,4847.490400000001,383.8792,0.77,0.76,0.010000000000000009,1285.1608,7241.133400000001,1349.76
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-second-half-result,France vs. England - Second Half Result,2941980,soccer_second_half_result,France,France to win the second half?,Yes,No,81269570913916644194690320611023537431288854349067468910267873985178587398268,19496067462963110205036243822692095717194745632900824355345130843698426625482,661.7747360000001,43118.635,0.4,0.45,0.05,0.01,True,0.45,0.4,0.04999999999999999,363.9015,940.6496999999999,639.296,0.6,0.55,0.04999999999999993,958.944,1526.2839999999999,444.7685
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-second-half-result,France vs. England - Second Half Result,2941981,soccer_second_half_result,Draw,France vs. England: Second half draw?,Yes,No,59169302328506479397015766581411117208356044887548748930760200364562752545272,11243147421976689538894395841825473502307034835783870709980059448823287860895,286.436223,42375.7915,0.29,0.32,0.05,0.01,True,0.32,0.29,0.030000000000000027,118.77440000000001,229.7323,197.2986,0.71,0.68,0.029999999999999916,483.0414,1512.2789,252.39560000000003
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-second-half-result,France vs. England - Second Half Result,2941982,soccer_second_half_result,England,England to win the second half?,Yes,No,101422564053483390522515281259389536590147788317745214542827734122694877131448,3632568448728797759836781450537073325968641255413176100873102585419543925335,272.981761,90126.1997,0.22,0.25,0.05,0.01,True,0.25,0.22,0.03,201.9125,3175.7729,93.8432,0.78,0.75,0.030000000000000027,332.71680000000003,524.5392,605.7375
fifwc-fra-eng-2026-07-18,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,2941983,soccer_exact_score,France 0 - 0 England,Exact Score: France 0 - 0 England?,Yes,No,77589184052310534074342368621823428560565401116328536972176290424846414791025,77899117691320282255084926855068126399522814425967645821251701722727475314950,5542.952577999998,221106.19803,0.041,0.042,0.05,0.001,True,0.042,0.041,0.0010000000000000009,2224.55814,9433.12121,235.86849000000004,0.959,0.958,0.0010000000000000009,5517.0215100000005,20224.1807,50741.11186
