fixture_id,home,away,event_slug,event_title,event_liquidity,event_volume,market_id,question,sports_market_type,group,contract,outcome_yes,outcome_no,token_yes,token_no,market_liquidity,market_volume,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,yes_ask,yes_bid,yes_spread,yes_ask_depth_1c,yes_ask_depth_2c,yes_ask_depth_at_best,yes_bid_depth_1c,yes_bid_depth_2c,yes_bid_depth_at_best,no_ask,no_bid,no_spread,no_ask_depth_1c,no_ask_depth_2c,no_ask_depth_at_best,no_bid_depth_1c,no_bid_depth_2c,no_bid_depth_at_best
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942108,Spread: England (-4.5),spreads,spread,England (-4.5),England,France,83858137775429766873583079293801133212676011201440037799442043787644885294823,89058207458134900758600319309526527341787020895808278123754134456905217734693,74024.6406,604.9906,0.004,0.01,0.05,0.001,0.01,0.004,0.006,17.51237,17.51237,9.0956,6.2903199999999995,6.2903199999999995,3.21812,0.996,0.99,0.006000000000000005,3141.83968,3141.83968,801.31188,1625.52763,1625.52763,900.4644
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942109,Spread: France (-5.5),spreads,spread,France (-5.5),France,England,107015951727796682676788885254080516570237213402306304530045294301833891644659,9446245787433246498335064310287294029330042203205887085004523959288003776213,82617.26459,961.4111580000001,0.004,0.01,0.05,0.001,0.01,0.004,0.006,29.16955,29.16955,19.0279,5.43048,5.43048,2.041,0.996,0.99,0.006000000000000005,3114.0595200000002,3114.0595200000002,508.209,2750.8404499999997,2750.8404499999997,1883.7621
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942110,Spread: England (-5.5),spreads,spread,England (-5.5),England,France,77241955199380862377228543134066331526988123349321676518462683525841616901560,110801258184439721765191661716063636530979258652834634756174617338920391705687,79395.65542,519.9994,0.003,0.006,0.05,0.001,0.006,0.003,0.003,45.1155,45.1155,1.092,4.98639,4.98639,1.92558,0.997,0.994,0.0030000000000000027,3364.68361,3364.68361,639.93442,4974.8345,4974.8345,180.908
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942111,France vs. England: O/U 0.5,totals,totals,Total over 0.5,Over,Under,63394989871563411327592225760911317119016898782082385835069625555113561021962,32120227478407138859055793501586096850440988532128785588091232235719684264342,92558.52047,15683.933136000003,0.961,0.966,0.05,0.001,0.966,0.961,0.0050000000000000044,38391.65041,116282.51511,1221.18822,12179.29934,15579.511550000001,5650.5742900000005,0.039,0.034,0.0049999999999999975,519.64066,715.89845,229.31571000000002,1035.39959,2618.37489,42.98178000000001
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942112,France vs. England: O/U 1.5,totals,totals,Total over 1.5,Over,Under,55849010379012227718027113079992156041960679126331030026026488393449056177567,74910594565068158224893375660958876959994195840064419226652129439754632788747,112694.0978,4528.852213999999,0.85,0.86,0.05,0.01,0.86,0.85,0.010000000000000009,5787.783399999999,11613.445,688.0,16404.302799999998,20778.933999999997,9349.965999999999,0.15,0.14,0.009999999999999981,2993.6772,3889.686,1649.994,874.0366,1668.445,112.00000000000001
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942113,France vs. England: O/U 2.5,totals,totals,Total over 2.5,Over,Under,91273691439800949134343698031415822234564495516010775300750054870032248800390,51996903197318772681058668801526087046272632621329877425203598210032904792582,145282.9764,18469.652853000003,0.68,0.69,0.05,0.01,0.69,0.68,0.009999999999999898,21879.1763,25191.1488,4563.570299999999,10909.847800000001,13249.976800000002,4519.3208,0.32,0.31,0.010000000000000009,5274.3122,6479.833200000001,2126.7392,9471.2737,10824.0512,2050.2997
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942114,France vs. England: O/U 3.5,totals,totals,Total over 3.5,Over,Under,95915378873861214136464741197731679476285197462037980287078869056825510229415,80365342899455479632541246608117408855851039680249554514392443212940481459570,295510.1594,42149.630963999996,0.44,0.45,0.05,0.01,0.45,0.44,0.010000000000000009,30263.3169,41753.2236,25333.0875,25870.925,112873.2698,20398.2548,0.56,0.55,0.010000000000000009,33215.885,153361.9802,25961.415200000003,36750.3231,49654.0264,30962.662500000002
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942115,France vs. England: O/U 4.5,totals,totals,Total over 4.5,Over,Under,7267436150570971620568374104121715758612572881063684710694300709246542320993,64143894378963589272843637530029731499807712614460216549109031708733298999931,94344.6238,1245.614586,0.23,0.24,0.05,0.01,0.24,0.23,0.009999999999999981,410.432,1290.7712,99.432,4644.4202000000005,5205.3155,2475.1036,0.77,0.76,0.010000000000000009,15977.4298,18087.464500000002,8286.2164,1247.868,3679.4488,314.868
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942116,France vs. England: O/U 5.5,totals,totals,Total over 5.5,Over,Under,2837693008135583864003951653173854105705739433929544841571301661558210743572,99391303792561285756495149589862050061661277188853613284256324718757101288129,80288.2118,7298.5693809999975,0.12,0.13,0.05,0.01,0.13,0.12,0.010000000000000009,1099.0810000000001,1755.0385,310.2034,1454.2048,3367.1278,359.2296,0.88,0.87,0.010000000000000009,11493.6952,28710.002200000003,2634.3504,6921.939,10639.031500000001,2075.9766
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942117,France vs. England: O/U 6.5,totals,totals,Total over 6.5,Over,Under,25098640277282139188067828879686561255823846168955945665383818259964582022663,74656679432355534623655040730607466184987767891880084920922552797033526495351,101732.9884,8804.999974999999,0.04,0.05,0.05,0.01,0.05,0.04,0.010000000000000002,162.1815,788.6934000000001,40.7415,2050.7963999999997,2050.8963999999996,536.1264,0.96,0.95,0.010000000000000009,61841.3636,61846.2636,12867.033599999999,2676.6485,11000.3066,774.0885
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942118,France vs. England: O/U 7.5,totals,totals,Total over 7.5,Over,Under,68106979109768751965045734891157200950640947704100301544315316427684123650379,64647116436858852187348705438424254494636479711911768297280086352874089897214,81209.19214,20,0.019,0.02,0.05,0.001,0.02,0.019,0.0010000000000000009,67.71943999999999,97.32144,2.1208,2157.58711,2181.5681099999997,26.560290000000002,0.981,0.98,0.0010000000000000009,201915.72289,210707.74189,1371.34971,2273.60056,3022.99856,103.9192
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942119,France vs. England: O/U 8.5,totals,totals,Total over 8.5,Over,Under,12309041237156455261283503330653006911942200196521974037423298457112193029839,44323953344620754285908375724740610970694641883401414173072988917495231221712,93774.27333,2271.92,0.005,0.009,0.05,0.001,0.009,0.005,0.003999999999999999,82.08427999999999,102.56428,37.30859999999999,25.28753,25.28753,10.09995,0.995,0.991,0.0040000000000000036,13788.30247,13788.30247,2009.89005,7518.27572,8521.79572,4108.091399999999
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942120,France vs. England: Will the Match Go to Extra Time?,soccer_extra_time,extra_time,Match goes to extra time,Yes,No,97073421403398987959367536357885777657934815132029969889101561100080702766740,21741388897814937158825210815863347655387627963929351195812841540921288098860,110809.8311,232.62912999999998,0.24,0.25,0.05,0.01,0.25,0.24,0.010000000000000009,1346.0075,2449.2275,91.2475,3661.6208,4266.6208,837.2207999999999,0.76,0.75,0.010000000000000009,12106.799200000001,14251.799200000001,2651.1992,3844.9824999999996,6827.7625,273.7425
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2942121,France vs. England: Will the Match Go to a Penalty Shootout?,soccer_penalty_shootout,extra_time,Match goes to penalties,Yes,No,83043179192993203630938053790340590898652055325504637846849207587554779805134,23115808433726815135634015219269625481365734215381833317301970662744681283594,78090.6275,632.067464,0.13,0.15,0.05,0.01,0.15,0.13,0.01999999999999999,203.0109,203.0109,51.2685,261.1199,316.1199,74.6759,0.87,0.85,0.020000000000000018,1867.0101,2312.0101,499.75409999999994,1087.1691,1087.1691,290.5215
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-more-markets,France vs. England - More Markets,2580168.17763,155340.393187,2943451,France vs. England: Team to Win,soccer_team_to_advance,advance,France to advance,France,England,68383229798738153843260173110368067454393737148304707811610243859638727205428,19937769871419809473954673695368929587069246301853660575164489787400178851999,424817.4744,35538.186027,0.62,0.63,0.05,0.01,0.63,0.62,0.010000000000000009,61451.174699999996,96581.3087,34622.7651,150223.1255,192790.7375,68322.54299999999,0.38,0.37,0.010000000000000009,94237.7745,122576.1825,41875.106999999996,35424.9853,54306.211299999995,20334.0049
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941983,Exact Score: France 0 - 0 England?,soccer_exact_score,exact_score,France 0-0 England,Yes,No,77589184052310534074342368621823428560565401116328536972176290424846414791025,77899117691320282255084926855068126399522814425967645821251701722727475314950,178791.71222,5447.869846999998,0.041,0.042,0.05,0.001,0.042,0.041,0.0010000000000000009,4309.13089,9441.25889,2224.81182,770.62987,785.24135,215.41154,0.959,0.958,0.0010000000000000009,19182.790129999998,19745.78865,5038.5284599999995,96018.30911,178979.98111,50746.89818
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941984,Exact Score: France 0 - 1 England?,soccer_exact_score,exact_score,France 0-1 England,Yes,No,97574919734149007313064889238734975478996946020639808421026332258713303476825,60129640300285378328035174641272884046194286578104309805402712072704054571258,153885.51125,22395.331358,0.039,0.04,0.05,0.001,0.04,0.039,0.0010000000000000009,2765.5091,3169.8849,1561.0108,2968.89496,3896.25676,205.17432,0.961,0.96,0.0010000000000000009,83551.36658,121670.89478,5293.20722,62199.46089999999,68575.96509999999,37464.25919999999
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941985,Exact Score: France 1 - 0 England?,soccer_exact_score,exact_score,France 1-0 England,Yes,No,61614661992424492173938297562112512099804520917816987914209049210275885628462,36021325291674835501257551232202761749390705768070007003235288118635614421481,259761.0864,3333.0285240000007,0.06,0.07,0.05,0.01,0.07,0.06,0.010000000000000009,8699.660600000001,15835.737200000001,5441.230200000001,2182.964,2509.3584,1774.464,0.94,0.93,0.009999999999999898,35561.436,43394.9016,27799.936,109762.57940000002,181825.2428,72290.62980000001
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941986,Exact Score: France 0 - 2 England?,soccer_exact_score,exact_score,France 0-2 England,Yes,No,39041009424463264405833524627754921712545508890394561269865959538907058912502,110390665526164462948552804745075921946361493821417521155912655831882419110222,175792.49663,2437.3254389999993,0.034,0.035,0.05,0.001,0.035,0.034,0.0010000000000000009,3903.94035,3915.78885,1427.96395,1031.6893699999998,1296.02057,108.04282,0.966,0.965,0.0010000000000000009,35010.77063,47589.54943,3069.68718,103594.62965,103819.85115,39371.006049999996
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941987,Exact Score: France 1 - 1 England?,soccer_exact_score,exact_score,France 1-1 England,Yes,No,51695634536654818524904567840367422434925521930955943706676129558812748145248,85991163361707059478122141587385154218740046714882039099540501189991002531177,244252.4872,2980.431586000003,0.11,0.12,0.05,0.01,0.12,0.11,0.009999999999999995,20334.686,22471.233,14708.91,2576.0492000000004,3238.4357000000005,361.4292,0.89,0.88,0.010000000000000009,22855.8708,29553.334300000002,2924.2907999999998,145514.764,158553.267,107865.34
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941988,Exact Score: France 2 - 0 England?,soccer_exact_score,exact_score,France 2-0 England,Yes,No,83738293003989061909432987812246099956283553688616457850473263255666340995863,24422286319743612424586161606143185900928449498626548494888494659350127767379,235370.3826,19805.461195000007,0.06,0.07,0.05,0.01,0.07,0.06,0.010000000000000009,8626.144,12393.8194,3210.0152000000003,1806.0047,2177.8098999999997,1318.0151999999998,0.94,0.93,0.009999999999999898,29920.705299999998,38844.030099999996,20648.904799999997,104932.826,143028.2106,42647.344800000006
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941989,Exact Score: France 0 - 3 England?,soccer_exact_score,exact_score,France 0-3 England,Yes,No,43863237958662185303255747001516390892668137934134139782430242712958236796263,37325156613964674326708490905219409497036234425063978222001914062723598149570,141863.65639,1798.849633,0.015,0.016,0.05,0.001,0.016,0.015,0.0010000000000000009,1768.92836,1816.99156,604.248,573.2946,650.3254,96.63104999999999,0.985,0.984,0.0010000000000000009,57745.1354,99447.7046,6345.43895,101940.52164,103325.19844,37161.252
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941990,Exact Score: France 1 - 2 England?,soccer_exact_score,exact_score,France 1-2 England,Yes,No,47725115768942599245435543299520586635682755707864227318684625633614926636446,111967320046683721120109257616915970974897169935926251965786684117668181606776,276136.2814,5080.25,0.06,0.08,0.05,0.01,0.08,0.06,0.020000000000000004,16443.6179,17979.695900000002,7547.0216,1653.0849000000003,1969.6753,1209.9624000000001,0.94,0.92,0.019999999999999907,27375.4051,34973.5747,18956.0776,176836.2221,190660.9241,86790.74840000001
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941991,Exact Score: France 2 - 1 England?,soccer_exact_score,exact_score,France 2-1 England,Yes,No,70617876534332603001051872118464962749830433834266462871549496979917149356185,71824415369050529903604664265312348624339165546736865434786631559172922399295,369995.7695,34093.12640399999,0.1,0.11,0.05,0.01,0.11,0.1,0.009999999999999995,24271.6463,39010.4457,10158.2063,3112.2864000000004,3923.9456000000005,2179.6470000000004,0.9,0.89,0.010000000000000009,29046.8436,38380.9244,19616.823,185687.6837,284324.2643,82189.1237
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941992,Exact Score: France 3 - 0 England?,soccer_exact_score,exact_score,France 3-0 England,Yes,No,71579935885238729370531508632170367735300675638008874113954459647621456394107,111864925266071288591217886296151901343503794465466677078902429990890941550054,137875.21769,6057.630574000002,0.042,0.043,0.05,0.001,0.043,0.042,0.000999999999999994,4661.0469299999995,4670.31473,143.01843,656.8462000000001,1269.5432,185.70258,0.958,0.957,0.0010000000000000009,15993.0438,36607.3468,4235.78742,97055.19307,97200.80527,3182.99157
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941993,Exact Score: France 1 - 3 England?,soccer_exact_score,exact_score,France 1-3 England,Yes,No,82683428151724578313364395635035607159364277568301998535997746533369405222616,81695283754059184552740228483256358767727532503668996582831580514490589196158,166592.43314,10976.284935,0.031,0.032,0.05,0.001,0.032,0.031,0.0010000000000000009,3180.00318,3195.84868,1705.78496,1888.99164,2272.2429399999996,1053.0520199999999,0.969,0.968,0.0010000000000000009,62720.89835999999,94830.94705999999,32916.367979999995,93219.09681999999,93530.36132,51599.995039999994
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941994,Exact Score: France 2 - 2 England?,soccer_exact_score,exact_score,France 2-2 England,Yes,No,6958970558174309284782223375880969055625012204063988403251481024738779408118,7397811728293736056999681087356237492491531269299601004967845780588145337370,296286.6435,68282.821389,0.07,0.08,0.05,0.01,0.08,0.07,0.009999999999999995,18630.7613,19949.851300000002,7622.7919999999995,4126.0923999999995,5254.9029,656.2402000000001,0.93,0.92,0.010000000000000009,63079.6376,84527.0371,8718.6198,198964.9087,210746.7187,87662.108
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941995,Exact Score: France 3 - 1 England?,soccer_exact_score,exact_score,France 3-1 England,Yes,No,57716287394748798766806223253182132223051854128703406873399535626224142146187,21068985420988296968126799664296613266675922370351368397019455239267146952705,341515.4496,54792.38003999996,0.06,0.07,0.05,0.01,0.07,0.06,0.010000000000000009,16929.947200000002,22771.012000000002,2106.804,4812.6948,5159.0668,4056.9948,0.94,0.93,0.009999999999999898,77917.8852,86230.8132,63559.5852,198456.54280000002,257516.19800000003,27990.396
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941996,Exact Score: France 2 - 3 England?,soccer_exact_score,exact_score,France 2-3 England,Yes,No,47900225213576749948704597444302726918908953028391106933373400103287761335255,12126985522496775779898513033450175928108152420587260431596891059917095347106,167224.13159,7667.999971999999,0.029,0.03,0.05,0.001,0.03,0.029,0.0009999999999999974,3010.4937,3023.7427,1979.3474999999999,1133.7208,1878.1584,209.46091,0.971,0.97,0.0010000000000000009,47397.4992,105885.6616,7013.32909,95203.73629999999,95457.46729999999,63998.9025
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941997,Exact Score: France 3 - 2 England?,soccer_exact_score,exact_score,France 3-2 England,Yes,No,69502084100804689355153051763208490212667904877262906299746339004132409869954,72166004559276241860499618632827389901491601078965102090191221599394120521739,297471.5986,11921.01,0.04,0.05,0.05,0.01,0.05,0.04,0.010000000000000002,11846.7155,12867.704,4720.5695000000005,1453.11,1920.6553999999999,396.96000000000004,0.96,0.95,0.010000000000000009,43675.89,66585.6146,9527.039999999999,201333.7745,214898.336,89690.8205
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941998,Exact Score: France 3 - 3 England?,soccer_exact_score,exact_score,France 3-3 England,Yes,No,45441664016374221637425717412841164229115501443222518799950103324628857482912,79717254973953441731721062821113136648595821940607197619538640718877281304397,166109.18566,25373.945639999998,0.02,0.021,0.05,0.001,0.021,0.02,0.0010000000000000009,2019.09196,2050.96536,1644.04086,2537.3694,2842.59698,1168.0252,0.98,0.979,0.0010000000000000009,163121.9906,233666.19302,57233.2348,92174.52803999999,93033.51464,76643.61914
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-exact-score,France vs. England - Exact Score,3707568.72863,289049.269322,2941999,Exact Score: Any Other Score?,soccer_exact_score,exact_score,Any Other Score,Yes,No,77643273423189704343736039854784640042698303451885684346802301629042882281876,53921125910881474618616951274438881938303285021466303057535621782422136228777,117507.2586,6748.3799260000005,0.13,0.14,0.05,0.01,0.14,0.13,0.010000000000000009,774.1021000000001,6296.3741,420.92260000000005,1353.7453,4387.3506,327.7261,0.87,0.86,0.010000000000000009,9717.3847,34262.0094,2193.2439,4587.017900000001,33578.9459,2585.6674000000003
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-first-to-score,France vs. England - First Team to Score,138035.1972,4620.360907,2942000,France to score first vs. England?,soccer_first_to_score,first_score,France to score first,Yes,No,56735302916010239099392370155194320325205863232630645733151226259169129115252,95263391672314592162431977061052599293576507269153256221263204964044788438733,48191.7557,205.705271,0.55,0.57,0.05,0.01,0.57,0.55,0.019999999999999907,763.0227,778.0677,363.1184999999999,1252.6134000000002,1252.6134000000002,959.4420000000001,0.45,0.43,0.020000000000000018,1034.7366,1034.7366,784.998,563.5173,573.9723,273.93149999999997
fifwc-fra-eng-2026-07-18,France,England,fifwc-fra-eng-2026-07-18-first-to-score,France vs. England - First Team to Score,138035.1972,4620.360907,2942001,England to score first vs. France?,soccer_first_to_score,first_score,England to score first,Yes,No,17610346931792627261599618639002865196881194394001571997005448094628240795040,90577939647849931338599586745796772026982380820389118649272944839985294328791,33811.4191,29.75707,0.39,0.41,0.05,0.01,0.41,0.39,0.019999999999999962,92.1,1460.0159999999998,12.299999999999999,29.575,60.099999999999994,4.875,0.61,0.59,0.020000000000000018,47.925,99.9,7.625,127.89999999999999,1941.1839999999997,17.7
