fixture_id,home,away,event_slug,event_title,event_liquidity,event_volume,market_id,question,sports_market_type,group,contract,outcome_yes,outcome_no,token_yes,token_no,market_liquidity,market_volume,gamma_best_bid,gamma_best_ask,fee_rate,tick_size,yes_ask,yes_bid,yes_spread,yes_ask_depth_1c,yes_ask_depth_2c,no_ask,no_bid,no_spread,no_ask_depth_1c,no_ask_depth_2c
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891670,England vs. Argentina: O/U 7.5,totals,totals,Total over 7.5,Over,Under,72504904419634050823484674959278299900916684760331125421711217495335287282577,69167743182559955031777936262258301157078752234386923417630340694219948449331,201840.06619,18875.182072999996,0.004,0.005,0.05,0.001,0.005,0.004,0.001,6.119,8.057,0.996,0.995,0.0010000000000000009,70921.18477,70921.18477
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891671,England vs. Argentina: O/U 8.5,totals,totals,Total over 8.5,Over,Under,86250835501759404807781332110846029111899850165344745523986800539566241332418,85270617877003251433149398477915858003664622815015811137365932861229406631583,203767.80855,46544.73754000006,0.001,0.002,0.05,0.001,0.002,0.001,0.001,51.71729,75.04929,0.999,0.998,0.0010000000000000009,104765.97915,104765.97915
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891672,England vs. Argentina: Both Teams to Score,both_teams_to_score,btts,Both teams to score,Yes,No,59458073578322831545784967048379645202850050992392426394980623102028749472257,21100333839007645025394718381927656685104808547086827793277009445033323188735,1036133.1192,3007832.1782348934,0.52,0.53,0.05,0.01,0.53,0.52,0.010000000000000009,453866.0809,498319.9024,0.48,0.47,0.010000000000000009,194003.9899,228946.1049
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891673,England vs. Argentina: Both Teams to Score in First Half,both_teams_to_score_first_half,btts,Both teams to score first half,Yes,No,94188026789518451015803544585218335301378391594213219307403510079534653955728,82859006948686634631347732743325288620870719479911899350541737843841699175,386413.6421,74794.601832,0.18,0.19,0.05,0.01,0.19,0.18,0.010000000000000009,54446.8209,57292.3209,0.82,0.81,0.009999999999999898,91455.55619999999,92327.8878
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891674,England vs. Argentina: 1st Half O/U 0.5,first_half_totals,half_total,First half over 0.5,Over,Under,71747268641455118950006230479516786261146405971548224576601893915475061691279,77456328982896654227747737538290801718729195544464349863216139074807112606668,1030765.4232,36527.46171099998,0.62,0.63,0.05,0.01,0.63,0.62,0.010000000000000009,657514.8821,670887.5531,0.38,0.37,0.010000000000000009,223803.05849999998,234097.5545
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891675,England vs. Argentina: 1st Half O/U 1.5,first_half_totals,half_total,First half over 1.5,Over,Under,45582267922963887287115344486038000743102200213559540316946252804734094703649,33458165112468583186067662753755773253007648791087726723225592617524103226370,262736.1548,66534.35892900004,0.25,0.26,0.05,0.01,0.26,0.25,0.010000000000000009,17552.8339,25628.5855,0.75,0.74,0.010000000000000009,51749.4681,72505.9192
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891676,England vs. Argentina: 1st Half O/U 2.5,first_half_totals,half_total,First half over 2.5,Over,Under,59213890271801547041610514378867030181488897318780120967799104475161184767086,89383851119498667234024971237951093390638387563287213908274287751220582926763,253709.2661,10868.613854999998,0.07,0.08,0.05,0.01,0.08,0.07,0.009999999999999995,4428.7844000000005,5167.8054,0.93,0.92,0.010000000000000009,48065.3872,89454.4362
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891677,England vs. Argentina: England O/U 0.5,soccer_team_totals,team_total,England over 0.5,Over,Under,16561062452486418891364938006667157273051610006355229886676242467868988522858,6575744915807422397679285810474176107042510157975732905983960402970939439933,384852.7749,53339.250064000065,0.71,0.72,0.05,0.01,0.72,0.71,0.010000000000000009,212743.72129999998,218825.8775,0.29,0.28,0.009999999999999953,20639.5041,29635.263899999998
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891678,England vs. Argentina: England O/U 1.5,soccer_team_totals,team_total,England over 1.5,Over,Under,113283124378443256821772147757556043305824664018352778118580498349110707543149,42368330121820885588083306824757110822099240783661588735222251195712333152963,554739.5998,120269.67991199985,0.33,0.34,0.05,0.01,0.34,0.33,0.010000000000000009,143384.64389999997,154421.05949999997,0.67,0.66,0.010000000000000009,30883.7022,46177.1796
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891679,England vs. Argentina: England O/U 2.5,soccer_team_totals,team_total,England over 2.5,Over,Under,84608365842033111114630681642153846164641547535108350390414416304005557771169,95106893484257892237890576345940915444674783960716120820840771192494505433466,231354.7551,11536.748986000006,0.11,0.12,0.05,0.01,0.12,0.11,0.009999999999999995,3376.3571,7299.1893,0.89,0.88,0.010000000000000009,129228.494,144593.8076
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891680,England vs. Argentina: Argentina O/U 0.5,soccer_team_totals,team_total,Argentina over 0.5,Over,Under,92832255069103059256064674256039412537235727944896260614333278413807323563015,15910911080096650316628657283649337046819367241396715641251116515633003080809,405152.9973,42452.91488899995,0.69,0.7,0.05,0.01,0.7,0.69,0.010000000000000009,354361.33739999996,365494.6686,0.31,0.3,0.010000000000000009,19175.7781,23271.9526
fifwc-eng-arg-2026-07-15,England,Argentina,fifwc-eng-arg-2026-07-15-more-markets,England vs. Argentina - More Markets,17755645.63044,17413131.183387063,2891681,England vs. Argentina: Argentina O/U 1.5,soccer_team_totals,team_total,Argentina over 1.5,Over,Under,82272585945602053476684781557820061190730220616293790468940586641792211779572,666658610028547354079473579294582556780948270660038221280898246467377920108,390993.0632,146725.95882900007,0.3,0.31,0.05,0.01,0.31,0.3,0.010000000000000009,30605.0943,34199.3817,0.7,0.69,0.010000000000000009,39673.8254,49618.9478
