minute,p_active,p_home_shot,p_away_shot,p_home_goal,p_away_goal,p_home_foul,p_away_foul,p_home_yellow,p_away_yellow,p_home_corner,p_away_corner,p_home_leading_after,p_draw_after,p_away_leading_after,expected_home_goals_after,expected_away_goals_after
11,1.0,0.1026,0.09391,0.010923333333333334,0.009863333333333333,0.12871333333333335,0.12990666666666667,0.009993333333333333,0.010153333333333334,0.03965,0.036083333333333335,0.09233333333333334,0.8234733333333333,0.08419333333333333,0.10725,0.09844333333333333
12,1.0,0.09881,0.09062333333333333,0.010503333333333333,0.009956666666666667,0.13092666666666666,0.13175666666666666,0.011803333333333334,0.01193,0.03855,0.03412333333333333,0.09996,0.8085966666666666,0.09144333333333333,0.11775333333333333,0.1084
13,1.0,0.10380666666666667,0.09605666666666667,0.01132,0.010613333333333334,0.12503666666666666,0.12530333333333332,0.012096666666666667,0.012296666666666666,0.03755,0.03382,0.10788,0.7932,0.09892,0.12907333333333335,0.11901333333333333
14,1.0,0.10205666666666667,0.09246333333333333,0.01081,0.00986,0.12472666666666667,0.12343333333333334,0.011233333333333333,0.011046666666666666,0.037783333333333335,0.03412,0.11535333333333334,0.7791133333333333,0.10553333333333334,0.13988333333333333,0.12887333333333334
15,1.0,0.09723333333333334,0.08872,0.009966666666666667,0.009516666666666666,0.12274666666666667,0.12352,0.01111,0.011363333333333333,0.037483333333333334,0.034153333333333334,0.12194666666666666,0.7661266666666666,0.11192666666666666,0.14985,0.13839
16,1.0,0.09630666666666667,0.08802666666666667,0.009946666666666666,0.009406666666666667,0.12798333333333334,0.12893333333333334,0.01114,0.01162,0.03626,0.03241666666666667,0.12837333333333334,0.7537033333333333,0.11792333333333334,0.15979666666666667,0.14779666666666666
17,1.0,0.08953333333333334,0.08158333333333333,0.00852,0.008023333333333334,0.13797666666666666,0.13975666666666667,0.012396666666666667,0.01265,0.03406,0.03109666666666667,0.13377333333333333,0.7434166666666666,0.12281,0.16831666666666667,0.15582
18,1.0,0.0896,0.08161666666666667,0.009096666666666666,0.008223333333333332,0.13431,0.13523333333333334,0.01242,0.01281,0.03395666666666667,0.03012,0.13952333333333333,0.7326633333333333,0.12781333333333333,0.17741333333333334,0.16404333333333335
19,1.0,0.09414,0.08624666666666667,0.00955,0.00899,0.13435,0.13259666666666667,0.01152,0.01128,0.03748666666666667,0.03347,0.14520333333333332,0.72154,0.13325666666666666,0.18696333333333334,0.17303333333333334
20,1.0,0.09568666666666667,0.08723333333333333,0.0096,0.009003333333333334,0.13621,0.13659,0.01203,0.01219,0.039106666666666665,0.03506,0.15082333333333334,0.7107833333333333,0.13839333333333334,0.19656333333333334,0.18203666666666668
21,1.0,0.09311333333333334,0.08529,0.009733333333333333,0.008863333333333334,0.13463666666666665,0.13513,0.012533333333333334,0.012676666666666666,0.04013333333333333,0.035296666666666664,0.15640333333333334,0.70035,0.14324666666666666,0.20629666666666666,0.1909
22,1.0,0.09517666666666667,0.08760666666666667,0.010046666666666667,0.00906,0.13591666666666666,0.13660333333333333,0.013263333333333334,0.01368,0.03941666666666667,0.03507333333333333,0.16201,0.6899866666666666,0.14800333333333332,0.21634333333333333,0.19996
23,1.0,0.09418666666666667,0.0861,0.010073333333333333,0.00979,0.13211666666666666,0.13110333333333332,0.012946666666666667,0.01279,0.04002,0.03569,0.16733,0.6792133333333333,0.15345666666666666,0.22641666666666665,0.20975
24,1.0,0.09969,0.09057333333333334,0.010596666666666667,0.010076666666666666,0.12699666666666667,0.1268,0.012923333333333334,0.013483333333333333,0.04073333333333334,0.0371,0.17277666666666666,0.6686,0.15862333333333334,0.23701333333333333,0.21982666666666667
25,1.0,0.09695333333333334,0.08837,0.010013333333333334,0.00909,0.13113,0.13085333333333332,0.01457,0.014533333333333334,0.041133333333333334,0.036893333333333334,0.17804333333333333,0.65875,0.16320666666666667,0.24702666666666667,0.22891666666666666
26,1.0,0.0922,0.08532666666666666,0.00917,0.00859,0.13203,0.133,0.01575,0.015566666666666666,0.037566666666666665,0.03363,0.18242,0.6503933333333334,0.16718666666666668,0.2561966666666667,0.23750666666666667
27,1.0,0.08880333333333333,0.08119,0.008456666666666666,0.007993333333333333,0.13561333333333334,0.13615,0.015836666666666666,0.016186666666666665,0.03578,0.03128,0.18651666666666666,0.6424466666666667,0.17103666666666667,0.26465333333333335,0.2455
28,1.0,0.09080666666666666,0.08265666666666667,0.009293333333333334,0.0081,0.14083333333333334,0.14169333333333334,0.01738666666666667,0.017576666666666668,0.03472666666666667,0.031043333333333333,0.19095333333333334,0.6344366666666666,0.17461,0.27394666666666667,0.2536
29,1.0,0.09087,0.08237333333333334,0.009123333333333334,0.008093333333333333,0.14269666666666667,0.14289666666666667,0.01818,0.018546666666666666,0.03622,0.03198,0.19534,0.62639,0.17827,0.28307,0.26169333333333333
30,1.0,0.09601,0.08833,0.009613333333333333,0.008496666666666666,0.13905333333333333,0.14058333333333334,0.019126666666666667,0.019203333333333333,0.03429,0.030596666666666668,0.19980666666666666,0.6182566666666667,0.18193666666666666,0.29268333333333335,0.27019
31,1.0,0.09809333333333334,0.09081666666666667,0.009996666666666666,0.00916,0.1351,0.13708,0.017906666666666668,0.018173333333333333,0.03431666666666667,0.03047,0.20416666666666666,0.6098733333333334,0.18596,0.30268,0.27935
32,1.0,0.10608,0.09629666666666667,0.01135,0.01049,0.13300333333333333,0.13383666666666666,0.016083333333333335,0.01652,0.032626666666666665,0.02964666666666667,0.20919666666666667,0.60045,0.19035333333333335,0.31403,0.28984
33,1.0,0.10378333333333334,0.0964,0.01138,0.010263333333333333,0.13387333333333334,0.13309,0.016463333333333333,0.016593333333333335,0.03397,0.03087,0.21418,0.5913466666666667,0.19447333333333333,0.32541,0.30010333333333333
34,1.0,0.10243333333333333,0.09493,0.010756666666666666,0.01044,0.13085333333333332,0.13167666666666666,0.014666666666666666,0.014716666666666666,0.034333333333333334,0.03182666666666667,0.21858,0.58253,0.19889,0.33616666666666667,0.31054333333333334
35,1.0,0.10263333333333333,0.09319333333333334,0.011563333333333333,0.010436666666666667,0.13179,0.13275,0.01607,0.016223333333333333,0.032606666666666666,0.029596666666666667,0.22319,0.5738166666666666,0.20299333333333333,0.34773,0.32098
36,1.0,0.11117333333333333,0.10178333333333334,0.012653333333333334,0.01164,0.13093333333333335,0.13263666666666668,0.014776666666666667,0.01517,0.034423333333333334,0.030236666666666665,0.22798333333333334,0.5649333333333333,0.20708333333333334,0.36038333333333333,0.33262
37,1.0,0.10487,0.09623333333333334,0.011326666666666667,0.01086,0.13330333333333333,0.13493333333333332,0.015313333333333333,0.015506666666666667,0.03568333333333333,0.03167,0.23223333333333335,0.55665,0.21111666666666667,0.37171,0.34348
38,1.0,0.1055,0.09623666666666666,0.01205,0.010903333333333333,0.13507,0.13483666666666666,0.014653333333333334,0.01485,0.03484,0.031566666666666666,0.23667,0.5484366666666667,0.21489333333333333,0.38376,0.35438333333333333
39,1.0,0.10313,0.09335,0.01146,0.010593333333333333,0.13096333333333332,0.13099333333333332,0.014956666666666667,0.015076666666666667,0.0361,0.03158333333333333,0.24069666666666667,0.54066,0.21864333333333333,0.39522,0.36497666666666667
40,1.0,0.10335666666666667,0.09307333333333333,0.011523333333333333,0.01029,0.12783666666666665,0.12725333333333333,0.01632,0.01658,0.03633,0.03287,0.24472666666666668,0.5334366666666667,0.22183666666666665,0.40674333333333335,0.3752666666666667
41,1.0,0.10386666666666666,0.09486666666666667,0.011716666666666667,0.011143333333333333,0.12773333333333334,0.1274,0.02045,0.02043,0.03635,0.033133333333333334,0.24847,0.5260966666666667,0.22543333333333335,0.41846,0.38641
42,1.0,0.15008,0.13832,0.01669,0.015243333333333333,0.16368,0.16543666666666668,0.026296666666666666,0.026276666666666667,0.05613666666666667,0.05149666666666667,0.25378333333333336,0.5163533333333333,0.22986333333333334,0.43515,0.4016533333333333
43,1.0,0.13652666666666666,0.12545666666666666,0.01537,0.01395,0.16884333333333335,0.16795333333333334,0.025093333333333332,0.02534,0.05252333333333333,0.04745666666666667,0.25870666666666664,0.5074333333333333,0.23386,0.45052,0.4156033333333333
44,1.0,0.13393,0.1233,0.01509,0.014113333333333334,0.17232,0.17409,0.02547666666666667,0.025373333333333335,0.051993333333333336,0.04703333333333334,0.26331666666666664,0.4986466666666667,0.23803666666666667,0.46561,0.4297166666666667
45,1.0,0.13452333333333333,0.12377,0.014156666666666666,0.01324,0.17684666666666668,0.17815666666666666,0.026356666666666667,0.026086666666666668,0.05603,0.050943333333333334,0.26704,0.49143,0.24153,0.4797666666666667,0.44295666666666667
46,1.0,0.13440666666666667,0.12333666666666666,0.014183333333333333,0.012753333333333334,0.18070666666666665,0.18020666666666665,0.028813333333333333,0.028753333333333332,0.05478,0.04828333333333333,0.27094,0.48424666666666666,0.24481333333333333,0.49395,0.45571
47,1.0,0.13880666666666666,0.12681333333333333,0.014736666666666667,0.012986666666666667,0.18308666666666668,0.18386,0.02667,0.026873333333333332,0.053316666666666665,0.04782666666666667,0.27496333333333334,0.4769,0.24813666666666667,0.5086866666666666,0.46869666666666665
48,1.0,0.14442,0.13268666666666667,0.015416666666666667,0.014006666666666667,0.18144666666666667,0.18182666666666666,0.02391,0.02347,0.05497,0.04895,0.2790033333333333,0.46924666666666665,0.25175,0.5241033333333334,0.4827033333333333
49,1.0,0.10671666666666667,0.09653666666666667,0.009856666666666666,0.009193333333333333,0.14235,0.14407,0.019266666666666668,0.019316666666666666,0.0369,0.033056666666666665,0.2815166666666667,0.4643966666666667,0.2540866666666667,0.53396,0.49189666666666665
50,1.0,0.11318333333333333,0.10262,0.010903333333333333,0.0101,0.13708,0.13710666666666665,0.019773333333333334,0.019263333333333334,0.042363333333333336,0.037956666666666666,0.2841166666666667,0.45924,0.25664333333333333,0.5448633333333334,0.5019966666666666
51,1.0,0.12006333333333333,0.10942666666666667,0.01208,0.010863333333333332,0.13352,0.13447,0.018736666666666665,0.01932,0.04268,0.03906333333333333,0.28722,0.4537233333333333,0.25905666666666666,0.5569433333333333,0.51286
52,1.0,0.11940333333333333,0.11088333333333333,0.012553333333333333,0.011143333333333333,0.13582333333333332,0.13592,0.01996,0.020293333333333333,0.0405,0.03652333333333333,0.29030333333333336,0.44850666666666666,0.26119,0.5694966666666667,0.5240033333333334
53,1.0,0.12046666666666667,0.11158,0.012246666666666666,0.011223333333333333,0.13237666666666667,0.13402,0.020146666666666667,0.020723333333333333,0.04039333333333334,0.03710666666666667,0.29323,0.4433066666666667,0.2634633333333333,0.5817433333333333,0.5352266666666666
54,1.0,0.12055666666666667,0.1112,0.0128,0.011773333333333334,0.13101666666666667,0.13242,0.022096666666666667,0.022846666666666668,0.04798,0.04224666666666667,0.29617,0.4377466666666667,0.26608333333333334,0.5945433333333333,0.547
55,1.0,0.11873,0.10790333333333334,0.013326666666666667,0.011603333333333334,0.13147333333333333,0.13102,0.02205,0.02197,0.04617333333333333,0.04147,0.29897,0.43290666666666666,0.2681233333333333,0.60787,0.5586033333333333
56,1.0,0.11544666666666667,0.10503,0.012473333333333333,0.011493333333333333,0.12967,0.12949,0.020513333333333335,0.02012,0.04677333333333333,0.04159,0.30168,0.42773,0.27059,0.6203433333333334,0.5700966666666667
57,1.0,0.11532333333333333,0.10584,0.011823333333333333,0.010996666666666667,0.13248,0.13171666666666668,0.02272,0.023033333333333333,0.043296666666666664,0.03866,0.3041566666666667,0.4230333333333333,0.27281,0.6321666666666667,0.5810933333333334
58,1.0,0.11356666666666666,0.1047,0.011346666666666666,0.010633333333333333,0.13138333333333332,0.13216666666666665,0.022406666666666665,0.022233333333333334,0.04188,0.03727333333333333,0.30632333333333334,0.4189366666666667,0.27474,0.6435133333333334,0.5917266666666666
59,1.0,0.11523,0.10563333333333333,0.01235,0.011333333333333334,0.12964,0.12855666666666668,0.020343333333333335,0.019533333333333333,0.03775666666666667,0.03432333333333333,0.30844333333333335,0.41484,0.27671666666666667,0.6558633333333334,0.60306
60,1.0,0.11375,0.10434666666666667,0.012653333333333334,0.0115,0.13099666666666668,0.13227,0.017946666666666666,0.018443333333333332,0.041433333333333336,0.03781333333333333,0.31096,0.41043,0.27861,0.6685166666666666,0.61456
61,1.0,0.11214,0.10291333333333333,0.012183333333333332,0.01139,0.12988666666666668,0.13126,0.018053333333333334,0.017976666666666665,0.03470666666666666,0.03123333333333333,0.31304333333333334,0.40646333333333334,0.2804933333333333,0.6807,0.62595
62,1.0,0.10613,0.09765333333333333,0.011316666666666666,0.010936666666666667,0.13483666666666666,0.13500333333333334,0.018,0.018433333333333333,0.033313333333333334,0.030116666666666667,0.31498333333333334,0.40290333333333334,0.2821133333333333,0.6920166666666666,0.6368866666666667
63,1.0,0.11273666666666667,0.10328333333333334,0.012706666666666666,0.011246666666666667,0.13319666666666666,0.13449666666666665,0.017643333333333334,0.017706666666666666,0.031463333333333336,0.028723333333333333,0.3173066666666667,0.39908333333333335,0.28361,0.7047233333333334,0.6481333333333333
64,1.0,0.11258,0.10430333333333333,0.012496666666666666,0.011496666666666667,0.13204333333333335,0.13317,0.015696666666666668,0.01582,0.033253333333333336,0.029623333333333335,0.31937666666666664,0.3955,0.28512333333333334,0.71722,0.65963
65,1.0,0.11013,0.10133666666666667,0.01213,0.01124,0.13197,0.13154333333333335,0.016586666666666666,0.01652,0.03452,0.030973333333333332,0.32117,0.39210666666666666,0.28672333333333333,0.72935,0.67087
66,1.0,0.10931333333333333,0.10191,0.010943333333333333,0.0105,0.13036666666666666,0.13086,0.018536666666666667,0.01886,0.03839,0.03473,0.32257,0.38938666666666666,0.2880433333333333,0.7402933333333334,0.68137
67,1.0,0.11856666666666667,0.10962333333333334,0.012066666666666667,0.011303333333333334,0.13233333333333333,0.13206333333333334,0.01793,0.017946666666666666,0.036346666666666666,0.03287333333333333,0.3242366666666667,0.3863,0.28946333333333335,0.75236,0.6926733333333334
68,1.0,0.12249333333333333,0.11240666666666667,0.01232,0.011596666666666667,0.13138,0.13194333333333333,0.0188,0.018276666666666667,0.0371,0.03327,0.3257933333333333,0.38354333333333335,0.29066333333333333,0.76468,0.70427
69,1.0,0.12508666666666668,0.11529666666666667,0.011453333333333333,0.010936666666666667,0.12934666666666667,0.12871333333333335,0.018423333333333333,0.018156666666666668,0.037746666666666664,0.034403333333333334,0.32709666666666665,0.38098,0.2919233333333333,0.7761333333333333,0.7152066666666667
70,1.0,0.12415,0.11455333333333333,0.012506666666666666,0.01159,0.12806333333333333,0.12833333333333333,0.0171,0.01699,0.04001,0.036206666666666665,0.32881,0.37798,0.29321,0.78864,0.7267966666666666
71,1.0,0.12275333333333334,0.11371,0.011956666666666668,0.011423333333333334,0.12617333333333333,0.12507666666666667,0.015473333333333334,0.015196666666666667,0.04137,0.03766,0.33036666666666664,0.37521333333333334,0.29442,0.8005966666666666,0.73822
72,1.0,0.12288,0.11183666666666667,0.012726666666666667,0.011206666666666667,0.12854333333333334,0.12765333333333334,0.013926666666666667,0.014023333333333334,0.040703333333333334,0.03728,0.3318066666666667,0.3731833333333333,0.29501,0.8133233333333333,0.7494266666666667
73,1.0,0.12132666666666667,0.11234333333333334,0.01253,0.01154,0.12595333333333333,0.12632666666666667,0.015543333333333333,0.01582,0.037336666666666664,0.03353,0.33315,0.37081333333333333,0.29603666666666667,0.8258533333333333,0.7609666666666667
74,1.0,0.11396,0.10501333333333333,0.011923333333333333,0.011223333333333333,0.12437,0.12458666666666667,0.017526666666666666,0.016953333333333334,0.03725666666666667,0.03364,0.33447666666666664,0.3684733333333333,0.29705,0.8377766666666666,0.77219
75,1.0,0.11284666666666666,0.10470666666666667,0.01165,0.01046,0.12724666666666667,0.12831,0.015223333333333334,0.015986666666666666,0.040043333333333334,0.03607333333333333,0.33593666666666666,0.3660966666666667,0.29796666666666666,0.8494266666666667,0.78265
76,1.0,0.11076666666666667,0.10235666666666667,0.011366666666666667,0.010463333333333333,0.12438666666666667,0.12481666666666667,0.015566666666666666,0.015966666666666667,0.03908333333333333,0.03506666666666667,0.33713333333333334,0.36391,0.29895666666666665,0.8607933333333333,0.7931133333333333
77,1.0,0.10484333333333333,0.09686666666666667,0.01038,0.009726666666666666,0.12325333333333334,0.12484666666666666,0.018083333333333333,0.018313333333333334,0.038156666666666665,0.03463666666666667,0.33846,0.36169666666666667,0.29984333333333335,0.8711733333333334,0.80284
78,1.0,0.10730666666666666,0.09997333333333333,0.01041,0.009666666666666667,0.12281666666666667,0.12315333333333334,0.02118,0.021446666666666666,0.03750333333333333,0.03434333333333333,0.3395066666666667,0.35995,0.30054333333333333,0.8815833333333334,0.8125066666666667
79,1.0,0.11252666666666666,0.10529,0.01131,0.01091,0.1184,0.11995333333333333,0.0218,0.021283333333333335,0.03936,0.036436666666666666,0.34049,0.3578766666666667,0.3016333333333333,0.8928933333333333,0.8234166666666667
80,1.0,0.11201,0.10367333333333334,0.011306666666666666,0.010666666666666666,0.12303,0.12353666666666667,0.01968666666666667,0.020746666666666667,0.03976,0.037956666666666666,0.34147333333333335,0.35618333333333335,0.30234333333333335,0.9042,0.8340833333333333
81,1.0,0.11193,0.10467,0.01206,0.010996666666666667,0.12933666666666666,0.13091333333333333,0.021033333333333334,0.021736666666666668,0.03884666666666667,0.03516333333333333,0.3424066666666667,0.35486666666666666,0.30272666666666664,0.91626,0.84508
82,1.0,0.10464666666666667,0.09682333333333333,0.01089,0.01027,0.13061666666666666,0.13023,0.023493333333333335,0.02318,0.03501,0.031803333333333336,0.3434466666666667,0.35290333333333335,0.30365,0.92715,0.85535
83,1.0,0.11038333333333333,0.10197666666666666,0.01152,0.010706666666666666,0.13294666666666666,0.13360666666666668,0.023666666666666666,0.023863333333333334,0.03714,0.03331666666666667,0.34449,0.35112333333333334,0.3043866666666667,0.93867,0.8660566666666667
84,1.0,0.1106,0.10333666666666666,0.01138,0.010306666666666667,0.14277,0.14176,0.02733,0.02646,0.03689666666666667,0.03336,0.34547666666666665,0.34969666666666666,0.3048266666666667,0.95005,0.8763633333333334
85,1.0,0.10623333333333333,0.10038,0.01086,0.010203333333333333,0.15503666666666666,0.15581333333333333,0.02869,0.028776666666666666,0.03176333333333333,0.029096666666666667,0.3460533333333333,0.3486033333333333,0.30534333333333336,0.96091,0.8865666666666666
86,1.0,0.10688666666666667,0.10188,0.010393333333333333,0.009796666666666667,0.15719666666666668,0.15734,0.030973333333333332,0.030036666666666666,0.03002,0.02808,0.34678333333333333,0.34724,0.3059766666666667,0.9713033333333333,0.8963633333333333
87,1.0,0.11279666666666667,0.10597666666666666,0.010386666666666667,0.0101,0.15908666666666665,0.16176333333333334,0.030736666666666666,0.03159666666666667,0.03211,0.029636666666666665,0.3475666666666667,0.34576,0.30667333333333335,0.98169,0.9064633333333333
88,1.0,0.11304666666666667,0.10564333333333334,0.010146666666666667,0.009623333333333333,0.15715,0.1579,0.030353333333333333,0.030793333333333332,0.038573333333333334,0.034826666666666665,0.34815666666666667,0.34463666666666665,0.3072066666666667,0.9918366666666667,0.9160866666666667
89,1.0,0.12200666666666667,0.11393,0.01094,0.010446666666666667,0.15895,0.15813,0.031136666666666667,0.031036666666666667,0.04013666666666667,0.036846666666666666,0.34879,0.3436133333333333,0.3075966666666667,1.0027766666666666,0.9265333333333333
90,1.0,0.12163666666666667,0.11337,0.012123333333333333,0.011393333333333333,0.15913,0.16040666666666667,0.032933333333333335,0.03366333333333334,0.04156666666666667,0.038386666666666666,0.34959666666666667,0.34208666666666665,0.3083166666666667,1.0149,0.9379266666666667
90+1,1.0,0.12490333333333334,0.11561,0.01262,0.011753333333333333,0.15447333333333332,0.15655,0.03304666666666667,0.03342,0.04537,0.040293333333333334,0.3504233333333333,0.34086333333333335,0.30871333333333334,1.02752,0.94968
90+2,1.0,0.15145333333333333,0.14184666666666668,0.015316666666666666,0.014633333333333333,0.16853,0.16856,0.04107,0.04090666666666667,0.05694333333333333,0.052533333333333335,0.35118666666666665,0.3395433333333333,0.30927,1.0428366666666666,0.9643133333333334
90+3,0.99999,0.15390333333333334,0.14437,0.016056666666666667,0.015576666666666667,0.17289333333333334,0.17231666666666667,0.043223333333333336,0.04355666666666667,0.06161,0.055876666666666665,0.35192666666666667,0.33832666666666666,0.30974666666666667,1.0588933333333332,0.97989
90+4,0.9997733333333333,0.15972,0.14944666666666667,0.01754,0.016646666666666667,0.17474666666666666,0.17638333333333334,0.04739,0.04736666666666667,0.06330333333333334,0.05853,0.3526,0.33703333333333335,0.3103666666666667,1.0764333333333334,0.9965366666666666
90+5,0.9954333333333333,0.16804,0.1587,0.018326666666666668,0.018023333333333332,0.18159333333333333,0.18108666666666667,0.051283333333333334,0.05092666666666667,0.0614,0.0566,0.35323666666666664,0.33558666666666664,0.31117666666666666,1.09476,1.01456
90+6,0.94598,0.16030666666666665,0.15003333333333332,0.01777,0.017133333333333334,0.17235333333333333,0.17297666666666667,0.04818,0.04901333333333333,0.05823333333333333,0.05411666666666667,0.35389,0.33453666666666665,0.3115733333333333,1.11253,1.0316933333333334
90+7,0.8017366666666667,0.13619333333333333,0.12871333333333335,0.01506,0.014473333333333333,0.14440333333333333,0.14484666666666668,0.04041,0.04116,0.04976333333333333,0.04536333333333333,0.35461333333333334,0.33344,0.31194666666666665,1.12759,1.0461666666666667
90+8,0.58647,0.10054333333333333,0.09502333333333333,0.01144,0.010543333333333333,0.10631666666666667,0.10736666666666667,0.029946666666666667,0.03092666666666667,0.0367,0.03437333333333333,0.3553866666666667,0.3323,0.31231333333333333,1.13903,1.05671
90+9,0.36710333333333334,0.06311666666666667,0.06077,0.00697,0.0067733333333333335,0.06653,0.06707,0.0188,0.018836666666666668,0.023263333333333334,0.02167,0.35563,0.3318566666666667,0.3125133333333333,1.146,1.0634833333333333
90+10,0.19580666666666666,0.03394333333333333,0.03237333333333333,0.003766666666666667,0.0035733333333333333,0.03564,0.03608,0.01029,0.01023,0.01248,0.011713333333333333,0.35576,0.3315766666666667,0.31266333333333335,1.1497666666666666,1.0670566666666668
90+11,0.08988666666666667,0.015333333333333332,0.01486,0.0016666666666666668,0.00162,0.016133333333333333,0.01635,0.00455,0.004773333333333333,0.005876666666666666,0.0053,0.35583333333333333,0.33147,0.3126966666666667,1.1514333333333333,1.0686766666666667
90+12,0.035,0.00613,0.005753333333333333,0.0006933333333333333,0.0006133333333333334,0.0064,0.006336666666666667,0.0018333333333333333,0.0018133333333333332,0.0024433333333333334,0.00203,0.35581666666666667,0.33151,0.31267333333333336,1.1521266666666667,1.06929
